"Blocking Key Value","Frequency"
"adr","627"
"adq","12"
"af3","2"
"ab²","1"
"adt","215"
"ads","1062"
"adv","4258"
"adu","189"
"adx","21"
"adw","238"
"af9","1"
"adz","50"
"ady","363"
"??i","1"
"???","1"
"???","1"
"aea","114"
"aec","257"
"???","1"
"aeb","44"
"tu?","1"
"aee","49"
"???","1"
"aed","270"
"aeg","229"
"aef","65"
"aei","54"
"aeh","26"
"???","1"
"aek","31"
"aej","7"
"aem","205"
"ael","1730"
"aeo","137"
"ag1","4"
"aen","1831"
"aeq","36"
"ag3","7"
"ac®","1"
"aep","74"
"ag2","17"
"aes","498"
"ag5","3"
"aer","1303"
"ag4","7"
"ac³","1"
"aeu","101"
"ag7","6"
"aet","148"
"ag6","1"
"aew","38"
"ag9","1"
"aev","105"
"ag8","4"
"???","1"
"aey","19"
"aex","261"
"aez","12"
"afb","24"
"afa","496"
"l’e","1"
"afd","21"
"afc","118"
"aff","1198"
"afe","1882"
"afh","29"
"afg","50"
"afj","4"
"afi","717"
"afl","226"
"afk","11"
"afn","31"
"ms?","1"
"afm","58"
"ad®","1"
"afp","69"
"ah2","3"
"afo","719"
"ah1","2"
"???","1"
"ad°","1"
"afr","1305"
"afq","1"
"ah3","2"
"aft","820"
"afs","89"
"afv","6"
"afu","126"
"afx","29"
"afw","24"
"afz","20"
"afy","20"
"er?","1"
"aga","1315"
"agc","169"
"agb","61"
"age","11146"
"agd","75"
"agg","223"
"agf","45"
"agi","2412"
"agh","189"
"agk","3"
"agj","2"
"??","1"
"agm","392"
"agl","1149"
"ago","1384"
"ai1","3"
"agn","1905"
"agq","4"
"ai3","7"
"agp","130"
"ai2","8"
"???","1"
"ags","326"
"??z","1"
"agr","1754"
"ai4","7"
"—st","1"
"agu","432"
"agt","82"
"us?","1"
"agw","41"
"ai9","1"
"agv","21"
"ai8","2"
"agy","36"
"agx","11"
"agz","4"
"???","1"
"ahb","53"
"aha","943"
"ahd","60"
"ahc","88"
"ahf","22"
"d?a","1"
"ahe","1227"
"ahh","38"
"ahg","19"
"ahj","7"
"ahi","337"
"ahl","198"
"ahk","30"
"ahn","130"
"ahm","130"
"ahp","69"
"aj2","1"
"aho","970"
"ahr","252"
"ahq","8"
"aht","53"
"ahs","110"
"ahv","16"
"ahu","154"
"ahw","23"
"ahz","9"
"ahy","53"
"???","1"
"adø","1"
"???","1"
"???","1"
"aia","364"
"aic","777"
"aib","171"
"aie","239"
"aid","777"
"aig","376"
"aif","173"
"aii","275"
"aih","133"
"aik","230"
"aij","74"
"aim","873"
"ail","3300"
"aio","136"
"ak1","9"
"ain","7914"
"aiq","30"
"ak3","3"
"aip","324"
"ak2","9"
"ais","1384"
"ak5","1"
"air","4868"
"ak4","1"
"aiu","44"
"ak7","2"
"???","1"
"ait","988"
"ak6","1"
"??h","1"
"ac?","2"
"aiw","170"
"ak9","4"
"aiv","78"
"?ev","1"
"aiy","98"
"aix","58"
"co?","1"
"aiz","156"
"ajb","31"
"aja","411"
"ajd","47"
"ajc","60"
"ajf","24"
"aje","281"
"ajh","45"
"???","1"
"ajg","17"
"ajj","18"
"aji","238"
"ajl","20"
"ajk","12"
"ajn","10"
"al0","1"
"ajm","65"
"ajp","65"
"al2","83"
"ajo","248"
"al1","74"
"ajr","66"
"al4","66"
"al3","115"
"ajt","29"
"al6","12"
"ajs","80"
"al5","35"
"—po","1"
"ajv","14"
"al8","17"
"aju","48"
"al7","20"
"ajx","1"
"ajw","28"
"al9","24"
"ajz","3"
"ajy","3"
"aka","956"
"akc","121"
"ai ","1"
"akb","84"
"ake","2832"
"???","1"
"akd","102"
"akg","41"
"akf","63"
"aki","878"
"???","1"
"akh","144"
"akk","136"
"akj","5"
"akm","147"
"akl","144"
"ako","399"
"am1","32"
"akn","51"
"am0","2"
"l„r","1"
"am3","33"
"akp","221"
"am2","52"
"aks","578"
"am5","9"
"akr","223"
"am4","37"
"aku","214"
"am7","6"
"akt","403"
"am6","2"
"akw","80"
"am9","7"
"akv","35"
"am8","11"
"aky","39"
"akx","6"
"akz","35"
"alb","1905"
"???","1"
"ala","6327"
"ald","2451"
"alc","4461"
"alf","2024"
"ale","16980"
"alh","1434"
"alg","1195"
"alj","214"
"ali","12489"
"all","11950"
"alk","980"
"aln","729"
"an0","2"
"c00","1"
"???","1"
"alm","3435"
"alp","5467"
"an2","36"
"alo","2266"
"an1","19"
"alr","2265"
"an4","25"
"alq","91"
"an3","15"
"c03","1"
"alt","20085"
"an6","10"
"als","7839"
"an5","5"
"c05","1"
"alv","831"
"an8","9"
"alu","1592"
"an7","3"
"alx","80"
"alw","805"
"an9","6"
"alz","123"
"aly","1948"
"ax?","1"
"ama","5265"
"amc","924"
"amb","1893"
"ame","15760"
"amd","306"
"amg","288"
"amf","240"
"ami","4031"
"amh","223"
"amk","110"
"amj","70"
"amm","849"
"aml","342"
"amo","2501"
"c11","1"
"amn","148"
"c10","5"
"?cu","1"
"amq","13"
"ao3","2"
"c13","2"
"ak®","1"
"amp","2627"
"ao2","8"
"c12","5"
"ams","2811"
"c15","1"
"t??","1"
"amr","595"
"ao4","1"
"c14","2"
"ak³","1"
"amu","421"
"c17","3"
"amt","437"
"c16","3"
"amw","229"
"amv","89"
"amy","115"
"amx","33"
"?n0","1"
"amz","76"
"ay?","2"
"ay?","1"
"anb","1146"
"ana","8898"
"c0a","1"
"and","17940"
"c0d","1"
"anc","19442"
"???","1"
"anf","887"
"ane","5348"
"anh","1130"
"ang","8014"
"anj","471"
"ani","7424"
"anl","1055"
"al©","1"
"ank","2325"
"ann","2564"
"c20","26"
"al«","1"
"anm","1308"
"c0m","2"
"al®","9"
"anp","2202"
"ap2","28"
"c22","1"
"ano","2537"
"ap1","8"
"c21","17"
"anr","1749"
"ap4","11"
"c24","7"
"anq","116"
"ap3","18"
"ant","20317"
"ap6","3"
"c26","1"
"ans","11953"
"ap5","3"
"c25","1"
"anv","446"
"c28","3"
"anu","846"
"ap7","2"
"c27","3"
"???","1"
"anx","121"
"anw","647"
"anz","734"
"al·","1"
"any","1303"
"???","1"
"—th","1"
"aoa","52"
"c1a","3"
"aoc","85"
"c1c","3"
"aob","46"
"aoe","66"
"c1e","2"
"l•i","2"
"???","5"
"aod","49"
"c1d","3"
"aog","33"
"c1g","1"
"aof","67"
"aoi","158"
"c1i","1"
"aoh","53"
"l•t","1"
"am©","1"
"aok","34"
"aoj","20"
"—te","1"
"???","1"
"aom","108"
"c1m","2"
"aol","121"
"aoo","15"
"aq1","1"
"c31","1"
"aon","284"
"c1n","1"
"c30","5"
"aoq","2"
"c33","2"
"am®","4"
"aop","83"
"aq2","1"
"c1p","4"
"aos","160"
"c1s","4"
"???","1"
"aor","106"
"c1r","4"
"c34","1"
"aou","71"
"c37","2"
"am²","1"
"aot","63"
"aq6","1"
"c1t","2"
"c36","16"
"aow","10"
"aov","28"
"c1v","1"
"am·","1"
"aoy","116"
"aox","5"
"aoz","15"
"apb","64"
"c2b","20"
"apa","2364"
"c2a","17"
"apd","88"
"c2d","23"
"apc","335"
"c2c","54"
"apf","94"
"c2f","6"
"ape","4420"
"c2e","20"
"aph","1141"
"c2h","10"
"apg","98"
"c2g","12"
"apj","20"
"c2j","3"
"api","1951"
"c2i","29"
"apl","822"
"c2l","10"
"d–g","1"
"apk","30"
"c2k","2"
"apn","100"
"c2n","8"
"c40","4"
"apm","211"
"c2m","31"
"an®","7"
"app","3497"
"ar2","40"
"c2p","19"
"c42","4"
"d–s","1"
"apo","1336"
"ar1","30"
"c2o","4"
"c41","2"
"apr","2465"
"ar4","22"
"c2r","13"
"c44","2"
"apq","5"
"ar3","25"
"c2q","1"
"an²","1"
"apt","1552"
"ar6","5"
"c2t","8"
"aps","1075"
"ar5","7"
"c2s","27"
"c45","2"
"an´","1"
"apv","589"
"ar8","8"
"c2v","4"
"apu","328"
"ar7","9"
"c2u","1"
"apx","14"
"c2x","2"
"apw","57"
"ar9","6"
"c2w","3"
"c49","1"
"?lt","2"
"apz","15"
"apy","141"
"alø","1"
"anº","1"
"t?h","1"
"aqa","61"
"c3a","6"
"aqc","19"
"c3c","25"
"aqb","9"
"c3b","6"
"aqe","17"
"c3e","10"
"aqd","7"
"c3d","34"
"aqg","5"
"c3g","10"
"aqf","6"
"c3f","4"
"aqi","30"
"c3i","15"
"aqh","1"
"c3h","3"
"aqk","1"
"c3k","2"
"c3j","2"
"ao«","1"
"aqm","10"
"c3m","13"
"aql","11"
"c3l","6"
"aqo","40"
"as1","12"
"aqn","9"
"as0","1"
"c3n","7"
"as3","11"
"c53","1"
"aqp","15"
"as2","26"
"c3p","18"
"aqs","40"
"as5","2"
"c3s","32"
"aqr","13"
"as4","10"
"c3r","4"
"c54","1"
"aqu","598"
"as7","5"
"c57","1"
"aqt","15"
"as6","1"
"c3t","5"
"???","1"
"aqw","7"
"as9","5"
"c3w","2"
"aqv","5"
"as8","4"
"c3v","4"
"aqx","3"
"c3x","1"
"???","1"
"arb","1715"
"c4b","6"
"???","1"
"ara","5153"
"c4a","10"
"ard","6967"
"c4d","13"
"arc","7301"
"c4c","19"
"arf","388"
"c4f","2"
"are","29067"
"c4e","5"
"arh","347"
"c4h","3"
"arg","2029"
"c4g","3"
"arj","97"
"ari","6269"
"c4i","10"
"arl","2533"
"c4l","3"
"ark","20485"
"c4k","1"
"???","1"
"arn","2097"
"at0","1"
"c4n","2"
"c60","2"
"arm","4734"
"c4m","12"
"???","1"
"ap®","1"
"arp","1786"
"at2","18"
"c4p","4"
"c62","1"
"aro","1680"
"at1","12"
"arr","3387"
"at4","9"
"c4r","7"
"c64","1"
"arq","208"
"at3","12"
"c63","1"
"art","23687"
"at6","5"
"c4t","5"
"???","2"
"ars","3226"
"at5","11"
"c4s","12"
"c65","1"
"arv","724"
"at8","5"
"c4v","1"
"aru","624"
"at7","3"
"c4u","15"
"c67","2"
"arx","89"
"c4x","4"
"al?","6"
"arw","487"
"at9","6"
"c4w","4"
"arz","128"
"ap·","1"
"ary","1107"
"??t","1"
"asa","2877"
"c5a","1"
"asc","2148"
"asb","299"
"ase","3422"
"c5e","1"
"asd","338"
"c5d","3"
"asg","210"
"d— ","1"
"asf","205"
"???","1"
"asi","3729"
"c5i","1"
"ash","2811"
"c5h","1"
"???","1"
"ask","749"
"asj","50"
"asm","643"
"asl","482"
"aso","2353"
"au1","2"
"asn","174"
"c70","2"
"???","1"
"asq","81"
"asp","1828"
"au2","1"
"c5p","2"
"???","1"
"ass","13622"
"c5s","4"
"asr","1006"
"c74","2"
"asu","633"
"ast","12482"
"c5t","2"
"asw","159"
"c5w","1"
"asv","194"
"c78","1"
"asy","1877"
"c5y","1"
"asx","18"
"asz","24"
"atb","158"
"c6b","2"
"ata","5978"
"atd","126"
"atc","1467"
"c6c","1"
"atf","194"
"ate","29222"
"ath","2462"
"atg","122"
"???","1"
"atj","16"
"ar§","1"
"ati","35144"
"c6i","1"
"atl","2195"
"atk","121"
"atn","144"
"c6n","1"
"c80","1"
"atm","448"
"c6m","2"
"ar®","6"
"atp","343"
"av2","5"
"ato","4603"
"atr","2568"
"av4","1"
"c6r","1"
"atq","4"
"att","2100"
"av6","1"
"???","1"
"ats","1184"
"ar´","1"
"atv","179"
"av8","7"
"atu","1990"
"atx","44"
"an?","1"
"atw","346"
"atz","120"
"dy?","1"
"aty","128"
"aua","65"
"c7a","3"
"auc","272"
"c7c","2"
"aub","136"
"c7b","1"
"aue","153"
"c7e","1"
"aud","1485"
"c7d","2"
"aug","324"
"c7g","1"
"auf","94"
"aui","53"
"auh","26"
"auk","205"
"auj","11"
"aum","195"
"aul","646"
"???","1"
"auo","6"
"?ch","1"
"aun","365"
"c7n","1"
"???","1"
"auq","8"
"aw3","1"
"as®","4"
"aup","94"
"aw2","7"
"c7p","1"
"aus","4969"
"aw5","1"
"c7s","1"
"c95","1"
"aur","9604"
"c7r","1"
"as³","1"
"auu","8"
"aw7","1"
"???","1"
"aut","9494"
"c7t","1"
"auw","22"
"aw9","1"
"c99","1"
"auv","40"
"c98","1"
"auy","4"
"aux","125"
"auz","24"
"as»","1"
"d’a","1"
"avb","26"
"ge?","1"
"ava","2041"
"c8a","1"
"avd","40"
"c8d","2"
"avc","121"
"c8c","1"
"avf","7"
"ave","5562"
"avh","12"
"c8h","1"
"??c","1"
"avg","33"
"c8g","2"
"avj","7"
"avi","5245"
"avl","71"
"avk","20"
"avn","80"
"c8n","1"
"avm","51"
"c8m","1"
"at®","2"
"avp","47"
"ax2","16"
"d’s","1"
"avo","680"
"ax1","15"
"avr","100"
"ax4","9"
"avq","1"
"ax3","10"
"at²","1"
"avt","127"
"ax6","2"
"avs","116"
"ax5","2"
"c8s","1"
"avv","110"
"ax8","3"
"d™c","1"
"avu","51"
"ax7","2"
"d™b","2"
"avx","5"
"c8x","1"
"d™e","1"
"ap?","3"
"avw","12"
"ax9","2"
"avz","6"
"???","1"
"avy","229"
"d™a","1"
"awa","1365"
"awc","103"
"awb","51"
"c9b","2"
"m?f","1"
"awe","502"
"awd","49"
"c9d","2"
"awg","37"
"awf","190"
"???","1"
"awi","254"
"awh","68"
"c9h","1"
"awk","330"
"awj","10"
"awm","88"
"awl","151"
"c9l","1"
"awo","329"
"ay1","21"
"???","1"
"awn","298"
"ay0","2"
"awq","4"
"ay3","9"
"au®","1"
"awp","193"
"ay2","43"
"c9p","1"
"aws","333"
"c9s","3"
"awr","105"
"ay4","24"
"c9r","1"
"?em","1"
"awu","11"
"ay7","2"
"awt","101"
"ay6","6"
"aww","24"
"ay9","1"
"awv","16"
"ay8","2"
"awy","113"
"awx","1"
"???","1"
"awz","6"
"asø","1"
"???","1"
"axb","53"
"axa","364"
"axd","56"
"axc","199"
"axf","63"
"axe","313"
"axh","58"
"axg","47"
"axj","6"
"axi","1743"
"axl","107"
"axk","15"
"axn","49"
"axm","216"
"av®","1"
"axp","226"
"yo?","1"
"axo","298"
"az1","1"
"axr","126"
"az4","1"
"axq","8"
"az3","1"
"axt","288"
"axs","296"
"axv","34"
"az8","1"
"axu","73"
"axx","168"
"ar?","6"
"axw","81"
"axz","8"
"???","1"
"axy","143"
"atø","1"
"aya","1246"
"auß","1"
"ayc","561"
"ayb","213"
"aye","786"
"ayd","280"
"ayg","130"
"ayf","184"
"ayi","249"
"ayh","262"
"???","1"
"ayk","49"
"???","1"
"ayj","22"
"aym","841"
"ayl","614"
"ayo","263"
"ayn","370"
"ayq","7"
"ayp","585"
"ays","1597"
"ayr","386"
"ayu","116"
"auð","1"
"ayt","490"
"as?","3"
"ayw","195"
"ayv","77"
"???","1"
"ayy","22"
"ayx","3"
"ayz","37"
"azb","27"
"aza","600"
"azd","104"
"azc","67"
"azf","9"
"aze","631"
"azh","27"
"azg","17"
"azi","714"
"azl","28"
"azk","11"
"azn","19"
"azm","72"
"???","2"
"ax®","5"
"azp","87"
"azo","300"
"azr","41"
"azq","5"
"???","1"
"azt","102"
"azs","48"
"azv","12"
"azu","201"
"azx","1"
"at?","6"
"azw","6"
"o??","1"
"azz","273"
"azy","74"
"ax»","1"
"??r","1"
"g??","1"
"ay®","3"
"s??","1"
"m?b","1"
"?ji","1"
"i?e","1"
"???","1"
"???","1"
"y??","1"
"h€m","1"
"m?h","1"
"???","1"
"???","1"
"???","1"
"ba2","2"
"ba1","2"
"???","1"
"ba4","1"
"os?","1"
"ba3","1"
"m–c","1"
"ba7","1"
"ba9","1"
"?si","1"
"d•m","1"
"???","1"
"??2","1"
"m–p","1"
"bb1","1"
"bb3","3"
"bb2","3"
"bb4","3"
"bb7","2"
"ay?","1"
"bab","405"
"baa","129"
"bad","328"
"bac","965"
"???","1"
"baf","64"
"bae","171"
"bah","229"
"bag","314"
"m—s","1"
"baj","99"
"bai","701"
"?in","1"
"bal","9705"
"bak","524"
"ban","4142"
"bam","388"
"bap","192"
"bc2","6"
"bao","87"
"bc1","3"
"bar","3285"
"bc4","4"
"?el","1"
"baq","13"
"bc3","5"
"bat","713"
"bc6","1"
"??r","1"
"bas","1737"
"bav","57"
"bau","404"
"bc7","2"
"bax","169"
"az?","2"
"baw","50"
"bc9","1"
"baz","134"
"bay","1167"
"?en","1"
"bba","197"
"bbc","82"
"bbb","58"
"i?s","1"
"bbe","517"
"bbd","40"
"bbg","34"
"???","1"
"bbf","19"
"bbi","205"
"bbh","32"
"bbk","11"
"bbj","8"
"bbm","58"
"bbl","161"
"bbo","174"
"bd1","1"
"bbn","19"
"bbq","33"
"bbp","52"
"bd2","1"
"bbs","162"
"bbr","131"
"bd4","3"
"bbu","62"
"a??","1"
"bbt","47"
"bbw","11"
"bbv","41"
"bby","106"
"bbx","8"
"bbz","3"
"bcb","37"
"bca","181"
"bcd","99"
"bcc","129"
"bcf","50"
"bce","154"
"bch","73"
"bcg","45"
"bcj","6"
"bci","131"
"r??","1"
"bcl","64"
"bck","9"
"bcn","82"
"bcm","120"
"ba®","2"
"bcp","93"
"be2","13"
"???","1"
"bco","796"
"be1","5"
"bcr","143"
"be4","11"
"bcq","2"
"be3","7"
"???","1"
"bct","65"
"be6","2"
"bcs","164"
"bcv","20"
"be8","2"
"bcu","23"
"be7","1"
"??c","1"
"bcx","2"
"bcw","32"
"be9","6"
"bcz","4"
"bcy","5"
"bda","91"
"???","1"
"bdc","51"
"bdb","20"
"bde","389"
"bdd","15"
"bdg","10"
"bdf","8"
"bdi","190"
"bdh","21"
"bdk","15"
"bdj","4"
"???","1"
"bdm","38"
"???","1"
"bdl","19"
"bdo","60"
"bf1","1"
"bdn","13"
"bdp","42"
"bds","49"
"bdr","33"
"bdu","22"
"bdt","12"
"bdw","13"
"bf9","1"
"bdv","2"
"bdy","5"
"bdx","2"
"bdz","1"
"a??","1"
"beb","78"
"bea","2233"
"bed","355"
"a?e","1"
"bec","646"
"bef","53"
"bee","858"
"beh","157"
"beg","93"
"bej","16"
"bei","557"
"bel","3110"
"bek","72"
"ben","1920"
"???","1"
"bem","223"
"bep","122"
"bg2","3"
"beo","69"
"ber","5969"
"???","1"
"ve?","1"
"beq","17"
"bg3","2"
"bet","876"
"bes","1606"
"??s","1"
"bev","511"
"bg8","1"
"beu","46"
"bg7","1"
"bex","214"
"bew","64"
"bez","55"
"bey","423"
"bfa","52"
"bfc","23"
"bfb","3"
"bfe","17"
"bfd","9"
"bfg","18"
"m’s","1"
"bff","9"
"bfi","114"
"???","1"
"bfk","1"
"bfj","1"
"bfm","17"
"bfl","31"
"bfo","61"
"bfn","5"
"bh3","2"
"bfp","26"
"bh2","1"
"y??","1"
"bfs","28"
"bh5","1"
"bfr","21"
"bh4","1"
"bfu","17"
"bft","8"
"bfw","1"
"bfv","1"
"e??","1"
"??","1"
"bfx","3"
"bfz","2"
"bgb","21"
"bga","37"
"???","1"
"bgd","19"
"bgc","26"
"bgf","19"
"bge","58"
"bgh","14"
"bgg","17"
"bgj","3"
"bgi","35"
"bgl","116"
"bgk","8"
"bgn","14"
"bi0","1"
"?da","1"
"bgm","74"
"bgp","48"
"bi2","9"
"bgo","30"
"bi1","1"
"bgr","75"
"bi4","6"
"bi3","3"
"bgt","21"
"bgs","61"
"bi5","2"
"bgv","6"
"bi8","1"
"bgu","9"
"bi7","2"
"???","1"
"bgx","1"
"???","1"
"bgw","8"
"bgz","3"
"bgy","23"
"???","1"
"e?b","1"
"bha","281"
"e?d","1"
"bhc","26"
"bhb","16"
"e?a","1"
"bhe","120"
"bhd","921"
"bhg","9"
"bhf","4"
"ba?","1"
"bhi","75"
"bhh","11"
"bhk","141"
"bhj","3"
"bhm","27"
"bhl","13"
"bho","107"
"bhn","9"
"???","1"
"bhq","2"
"bhp","54"
"bhs","28"
"bhr","31"
"bhu","55"
"???","1"
"bht","16"
"bhw","9"
"???","1"
"bhv","3"
"bhy","5"
"bhx","2"
"bhz","2"
"bib","135"
"bia","942"
"bid","304"
"bic","430"
"bif","38"
"bie","269"
"bih","36"
"big","1137"
"bij","40"
"bii","70"
"bil","4237"
"bik","193"
"bin","1773"
"bim","208"
"bip","99"
"bk2","1"
"bio","2494"
"d??","1"
"bir","799"
"biq","63"
"bk3","1"
"bit","1425"
"bis","1121"
"biv","19"
"biu","71"
"bix","84"
"biw","28"
"bk9","1"
"biz","638"
"biy","9"
"???","1"
"bja","19"
"bjc","15"
"bjb","14"
"bje","89"
"bjd","3"
"bjg","6"
"bjf","5"
"bji","7"
"bjh","5"
"bjk","3"
"bjj","2"
"bjm","22"
"bjl","7"
"bjo","31"
"bl3","2"
"nt?","1"
"bjp","14"
"bjs","23"
"bjr","7"
"bju","2"
"bjt","10"
"bjw","4"
"bjv","2"
"bjy","1"
"bjx","2"
"???","1"
"bkb","18"
"bka","25"
"bkd","10"
"bkc","19"
"bkf","4"
"bke","48"
"bkh","6"
"bkg","10"
"bkj","2"
"az?","1"
"bki","21"
"e?p","1"
"bkl","8"
"bkk","7"
"bkn","9"
"bkm","24"
"bkp","32"
"bm2","7"
"bko","11"
"bm1","2"
"???","1"
"bkr","25"
"bkq","1"
"bm3","6"
"bkt","9"
"bks","27"
"???","2"
"bkv","2"
"bku","4"
"bm7","1"
"bkx","1"
"bkw","14"
"bkz","2"
"bky","2"
"m??","1"
"bla","1951"
"blc","41"
"blb","17"
"ao?","1"
"ble","3214"
"bld","26"
"blg","21"
"l??","1"
"blf","9"
"be?","1"
"bli","4390"
"???","1"
"blh","17"
"blk","15"
"blj","8"
"blm","28"
"bll","21"
"blo","1034"
"bn1","2"
"d01","2"
"bln","9"
"d00","1"
"???","1"
"d03","1"
"blp","26"
"bls","49"
"blr","22"
"d04","1"
"blu","2597"
"d07","1"
"blt","30"
"bn6","2"
"???","1"
"blw","9"
"blv","18"
"bly","110"
"blx","5"
"al?","1"
"bmb","35"
"bma","508"
"bmd","42"
"or?","1"
"bmc","128"
"bmf","28"
"bme","307"
"???","1"
"bmh","22"
"bmg","80"
"bmj","9"
"bmi","149"
"bml","31"
"???","1"
"bmk","17"
"bmn","13"
"d10","24"
"???","1"
"bmm","36"
"bmp","74"
"bo2","4"
"d12","11"
"bmo","125"
"d11","5"
"bmr","42"
"bo4","1"
"d14","3"
"bmq","4"
"d13","4"
"bmt","52"
"d16","2"
"bms","148"
"d15","1"
"bmv","24"
"d18","4"
"bmu","22"
"d17","2"
"bmx","11"
"bmw","86"
"bo9","1"
"d19","5"
"bmz","6"
"???","1"
"bmy","13"
"e??","1"
"bna","60"
"bnc","38"
"bnb","27"
"bne","207"
"bnd","14"
"???","1"
"bng","19"
"bnf","11"
"bni","61"
"?ma","1"
"bnh","6"
"bnk","21"
"bnj","4"
"bnm","19"
"d0m","1"
"bnl","16"
"bno","32"
"d21","4"
"bnn","13"
"d0n","2"
"d20","21"
"bp3","4"
"d23","1"
"bnp","64"
"bp2","3"
"???","1"
"bns","31"
"bnr","17"
"bp4","4"
"d24","9"
"bnu","4"
"d27","3"
"bnt","18"
"bp6","1"
"bnw","4"
"d29","2"
"bnv","2"
"d28","2"
"bny","12"
"bnx","3"
"bnz","4"
"bjø","2"
"bob","218"
"boa","738"
"d1a","2"
"bod","477"
"d1d","9"
"boc","180"
"d1c","2"
"bof","52"
"boe","153"
"d1e","3"
"ty?","1"
"boh","79"
"d1h","1"
"bog","108"
"d1g","1"
"boj","16"
"boi","202"
"d1i","1"
"bol","632"
"d1l","4"
"bok","80"
"d??","1"
"bon","1154"
"d1n","2"
"d30","1"
"???","2"
"bom","202"
"d1m","5"
"bop","87"
"d1p","6"
"???","2"
"boo","1020"
"bq1","1"
"bor","3552"
"d1r","1"
"d34","1"
"boq","7"
"d33","2"
"bot","865"
"bq6","1"
"d1t","1"
"d36","21"
"bos","782"
"d1s","6"
"d35","1"
"vt?","1"
"bov","99"
"d1v","1"
"d38","1"
"?li","1"
"bou","898"
"d37","1"
"box","1082"
"bow","414"
"d1w","3"
"boz","22"
"boy","346"
"bpa","245"
"d2a","7"
"bpc","57"
"d2c","18"
"???","1"
"bpb","12"
"d2b","16"
"e–a","1"
"bpe","63"
"d2e","21"
"bpd","18"
"d2d","28"
"bpg","27"
"d2g","13"
"bpf","5"
"d2f","3"
"??","1"
"bpi","59"
"d2i","18"
"???","1"
"bph","38"
"d2h","12"
"be?","1"
"bpk","3"
"d2k","3"
"bpj","3"
"e–i","1"
"???","2"
"bpm","77"
"d2m","29"
"bpl","82"
"d2l","7"
"e–s","1"
"bpo","209"
"br1","1"
"d2o","3"
"d41","3"
"e–r","2"
"bpn","14"
"d2n","5"
"d40","4"
"br3","1"
"bpp","24"
"br2","5"
"d2p","15"
"d42","4"
"bps","73"
"d2s","16"
"d45","1"
"bpr","414"
"br4","2"
"d2r","15"
"d44","2"
"bpu","37"
"br7","1"
"d2u","5"
"d47","1"
"e–p","1"
"bpt","65"
"d2t","7"
"bpw","8"
"d2w","6"
"bpv","52"
"br8","3"
"d2v","4"
"d2y","1"
"bpx","1"
"d2x","3"
"bpz","2"
"e—c","1"
"bqb","1"
"d3b","3"
"bqa","1"
"d3a","9"
"d3d","41"
"bqc","1"
"d3c","8"
"bqf","1"
"d3f","2"
"bqe","8"
"d3e","2"
"d3h","1"
"d3g","4"
"bqi","2"
"d3i","8"
"bql","2"
"d3l","1"
"bqk","2"
"d3k","1"
"bqn","2"
"d3n","3"
"d50","7"
"bqm","3"
"d3m","7"
"e—t","1"
"bqp","4"
"bs2","7"
"d3p","9"
"bqo","1"
"bs1","3"
"d3o","3"
"d51","2"
"bqr","7"
"bs4","12"
"d3r","3"
"bs3","10"
"bqt","2"
"bs6","1"
"d3t","3"
"bqs","4"
"bs5","1"
"d3s","15"
"d55","1"
"bs8","1"
"d3v","1"
"???","1"
"bqu","13"
"bs7","1"
"d3x","1"
"bs9","1"
"d3w","2"
"d59","1"
"??","1"
"a?a","1"
"bra","5273"
"d4a","9"
"brc","49"
"d4c","14"
"brb","21"
"d4b","14"
"bre","1860"
"d4e","6"
"brd","23"
"d4d","12"
"brg","18"
"d4g","3"
"brf","16"
"d4f","3"
"bri","4323"
"d4i","5"
"brh","14"
"d4h","8"
"brk","11"
"brj","7"
"d4j","1"
"brm","49"
"d4m","13"
"brl","18"
"d4l","15"
"bro","5064"
"d61","1"
"???","1"
"brn","30"
"d4n","1"
"???","2"
"brq","4"
"bt3","1"
"d63","1"
"bp®","1"
"brp","41"
"bt2","3"
"d4p","10"
"brs","60"
"d4s","5"
"d65","1"
"brr","8"
"d4r","4"
"???","1"
"???","1"
"bru","344"
"d4u","17"
"bp²","1"
"brt","32"
"d4t","5"
"d66","2"
"brw","22"
"bt9","1"
"d4w","1"
"brv","8"
"d4v","3"
"d68","1"
"bry","152"
"d4y","8"
"brx","7"
"d4x","2"
"brz","2"
"???","1"
"bsb","70"
"bsa","246"
"d5a","1"
"bsd","68"
"d5d","1"
"bsc","242"
"d5c","2"
"bsf","37"
"bse","425"
"bsh","78"
"bsg","65"
"???","1"
"bsj","4"
"bsi","365"
"d5i","4"
"bsl","85"
"e?c","1"
"bsk","11"
"d5k","1"
"bsn","49"
"d5n","1"
"bsm","106"
"d5m","3"
"bsp","229"
"d5p","2"
"d72","1"
"bso","628"
"d71","1"
"bsr","141"
"d5r","1"
"bsq","51"
"???","1"
"bst","451"
"d5t","1"
"bss","158"
"d5s","2"
"bsv","21"
"bsu","53"
"d77","1"
"bsx","2"
"bsw","48"
"d5w","1"
"bsz","5"
"???","2"
"?bi","1"
"bsy","174"
"bta","75"
"d6a","2"
"btc","81"
"d6c","1"
"???","1"
"btb","23"
"d6b","2"
"bte","291"
"d6e","1"
"btd","12"
"d6d","1"
"btg","29"
"d6g","1"
"btf","16"
"bti","70"
"d6i","1"
"bth","27"
"btk","9"
"btj","3"
"btm","55"
"d6m","4"
"???","1"
"btl","58"
"bto","67"
"btn","11"
"???","1"
"btq","3"
"bv3","1"
