"dataworld_1003","Kaggle_1885604","0.0","0.0","0.4583333333333333","Coach","coach & coach bv"
"dataworld_1906","Kaggle_2017657","0.45161290322580644","0.45161290322580644","0.4258064516129032","Cliffs Natural Resources","natural resources authority"
"dataworld_1906","Kaggle_2100961","0.0","0.0","0.4039351851851852","Cliffs Natural Resources","natural resource solutions, llc"
"dataworld_1906","Kaggle_2113590","0.0","0.0","0.358974358974359","Cliffs Natural Resources","consolidated scrap resources"
"dataworld_1906","Kaggle_2120083","0.0","0.0","0.3265460030165912","Cliffs Natural Resources","natural resources alliance of kenya (kenra)"
"dataworld_1906","Kaggle_2134646","0.0","0.0","0.531986531986532","Cliffs Natural Resources","sg natural resources - sgnr"
"dataworld_1906","Kaggle_2179306","0.0","0.0","0.4673913043478261","Cliffs Natural Resources","natural resource services, inc."
"dataworld_1906","Kaggle_2266784","0.0","0.0","0.3331818181818182","Cliffs Natural Resources","nevada department of conservation and natural resources"
"dataworld_1906","Kaggle_2275991","0.0","0.0","0.33663793103448275","Cliffs Natural Resources","electronic medical resources, llc"
"dataworld_1906","Kaggle_2288285","0.0","0.0","0.5487012987012987","Cliffs Natural Resources","highlands natural resources plc"
"dataworld_1906","Kaggle_2290273","0.0","0.0","0.3302139037433155","Cliffs Natural Resources","adhue graphic resources inc"
"dataworld_1906","Kaggle_2299552","0.0","0.0","0.3756684491978609","Cliffs Natural Resources","atlantis data resources"
"dataworld_1906","Kaggle_2360048","0.0","0.0","0.5554545454545454","Cliffs Natural Resources","natural resource law"
"dataworld_1906","Kaggle_2375291","0.0","0.0","0.40198511166253104","Cliffs Natural Resources","natural resource ventures pte ltd"
"dataworld_1906","Kaggle_2405141","0.0","0.0","0.37912482065997133","Cliffs Natural Resources","bonray natural resource management, llc"
"dataworld_1906","Kaggle_2425931","0.0","0.0","0.3871080139372822","Cliffs Natural Resources","south coast natural resource management inc"
"dataworld_1906","Kaggle_2432014","0.0","0.0","0.3214809384164223","Cliffs Natural Resources","professional healthcare resources group, inc."
"dataworld_1906","Kaggle_2502838","0.0","0.0","0.3247126436781609","Cliffs Natural Resources","compliance management resources"
"dataworld_1906","Kaggle_2537130","0.0","0.0","0.34491978609625673","Cliffs Natural Resources","century golden resources group co., ltd."
"dataworld_1906","Kaggle_2596671","0.0","0.0","0.38563049853372433","Cliffs Natural Resources","main street resources"
"dataworld_1906","Kaggle_2619826","0.0","0.0","0.3983957219251336","Cliffs Natural Resources","compass human resources"
"dataworld_1906","Kaggle_2627414","0.0","0.0","0.35296934865900387","Cliffs Natural Resources","natural resource assessments pty ltd."
"dataworld_1906","Kaggle_2732258","0.0","0.0","0.37004662004662003","Cliffs Natural Resources","natural resource planning pty ltd"
"dataworld_1906","Kaggle_2735903","0.0","0.0","0.4454954954954955","Cliffs Natural Resources","aci consulting cultural resources"
"dataworld_1906","Kaggle_2783418","0.0","0.0","0.34064327485380114","Cliffs Natural Resources","northwest technical resources"
"dataworld_1906","Kaggle_2853889","0.0","0.0","0.4649321266968326","Cliffs Natural Resources","busch agricultural resources inc"
"dataworld_1906","Kaggle_2928779","0.0","0.0","0.3567193675889328","Cliffs Natural Resources","g4g resources"
"dataworld_1906","Kaggle_3012092","0.0","0.0","0.47777777777777775","Cliffs Natural Resources","sarafiah natural resources sdn bhd"
"dataworld_1906","Kaggle_3127262","0.0","0.0","0.39930313588850175","Cliffs Natural Resources","renewable natural resources foundation"
"dataworld_1906","Kaggle_3201467","0.0","0.0","0.3733170134638923","Cliffs Natural Resources","journal of natural resources and development jnrd"
"dataworld_1906","Kaggle_3363366","0.0","0.0","0.34330484330484334","Cliffs Natural Resources","riverside insurance resources"
"dataworld_1907","Kaggle_1934269","0.0","0.0","0.33482142857142855","Kuwait Projects","project 611"
"dataworld_1907","Kaggle_2433083","0.0","0.0","0.35093167701863354","Kuwait Projects","summit property group"
"dataworld_1907","Kaggle_3037068","0.0","0.0","0.5056390977443609","Kuwait Projects","sprint projects"
"dataworld_1907","Kaggle_3118592","0.0","0.0","0.37662337662337664","Kuwait Projects","nailit products"
"dataworld_1909","Kaggle_1709223","0.0","0.0","0.35382059800664456","Reliance Infrastructure","converged infrastructure solutions (cis)"
"dataworld_1909","Kaggle_1718054","0.0","0.0","0.6236363636363637","Reliance Infrastructure","free infrastructure"
"dataworld_1909","Kaggle_1728133","0.0","0.0","0.37435897435897436","Reliance Infrastructure","protech infrastructural services limited"
"dataworld_1909","Kaggle_1736593","0.0","0.0","0.5790513833992095","Reliance Infrastructure","4d infrastructure"
"dataworld_1909","Kaggle_1746138","0.0","0.0","0.403125","Reliance Infrastructure","d s c infrastructure llc , dubai"
"dataworld_1909","Kaggle_1780357","0.0","0.0","0.3487460815047022","Reliance Infrastructure","infraestructuras trade"
"dataworld_1909","Kaggle_1867626","0.0","0.0","0.3429347826086957","Reliance Infrastructure","uniseven engineering & infrastructure private limited"
"dataworld_1909","Kaggle_1894832","0.0","0.0","0.32340294840294836","Reliance Infrastructure","edhec infrastructure institute-singapore"
"dataworld_1909","Kaggle_1911786","0.0","0.0","0.5046620046620047","Reliance Infrastructure","pt bakrie indo infrastructure"
"dataworld_1909","Kaggle_1917077","0.2553191489361702","0.23214285714285715","0.31996726677577736","Reliance Infrastructure","global wind infrastructure and services private limited"
"dataworld_1909","Kaggle_1921379","0.0","0.0","0.38630009319664493","Reliance Infrastructure","gambhir infrastructure pvt. ltd. - india"
"dataworld_1909","Kaggle_1945652","0.0","0.0","0.37995337995337997","Reliance Infrastructure","infradesign civil infrastructure engineers"
"dataworld_1909","Kaggle_1962725","0.0","0.0","0.4288194444444444","Reliance Infrastructure","transport infrastructure gaz france"
"dataworld_1909","Kaggle_1985995","0.0","0.0","0.4568764568764569","Reliance Infrastructure","presidency homes and infrastructures pvt ltd"
"dataworld_1909","Kaggle_1991381","0.0","0.0","0.4452461799660441","Reliance Infrastructure","schneider electric infrastructure limited"
"dataworld_1909","Kaggle_1991408","0.0","0.0","0.32398316970546986","Reliance Infrastructure","infrastructure solutions, inc."
"dataworld_1909","Kaggle_2007093","0.0","0.0","0.4842799188640974","Reliance Infrastructure","kulture interior infrastructure"
"dataworld_1909","Kaggle_2007826","0.0","0.0","0.40469348659003834","Reliance Infrastructure","resa infrastructure development"
"dataworld_1909","Kaggle_2032005","0.0","0.0","0.3931203931203931","Reliance Infrastructure","creegan + d'angelo infrastructure engineers"
"dataworld_1909","Kaggle_2033000","0.0","0.0","0.34954954954954953","Reliance Infrastructure","feedback infrastructure services private limited"
"dataworld_1909","Kaggle_2038175","0.0","0.0","0.36394348894348894","Reliance Infrastructure","meinhardt infrastructure and environment pty ltd"
"dataworld_1909","Kaggle_2051876","0.0","0.0","0.38977272727272727","Reliance Infrastructure","hyperion infrastructure consultancy ltd"
"dataworld_1909","Kaggle_2088044","0.0","0.0","0.37247474747474746","Reliance Infrastructure","gestion en infrastructures souterraines inc."
"dataworld_1909","Kaggle_2090530","0.0","0.0","0.44181818181818183","Reliance Infrastructure","green infrastructure center inc."
"dataworld_1909","Kaggle_2094329","0.0","0.0","0.34326018808777425","Reliance Infrastructure","infrastructure hong kong"
"dataworld_1909","Kaggle_2099904","0.0","0.0","0.541374474053296","Reliance Infrastructure","harbinger infrastructure"
"dataworld_1909","Kaggle_2100537","0.0","0.0","0.5492788461538461","Reliance Infrastructure","rosetta stone infrastructure"
"dataworld_1909","Kaggle_2133724","0.0","0.0","0.4756756756756757","Reliance Infrastructure","world health care infrastructures"
"dataworld_1909","Kaggle_2147822","0.0","0.0","0.3796526054590571","Reliance Infrastructure","glenelly infrastructure solutions limited"
"dataworld_1909","Kaggle_2151816","0.0","0.0","0.3549707602339181","Reliance Infrastructure","cellule infrastructures/ministere des itpr"
"dataworld_1909","Kaggle_2186919","0.0","0.0","0.4280397022332506","Reliance Infrastructure","kenergy wind power & infrastructure (p) limited"
"dataworld_1909","Kaggle_2188543","0.0","0.0","0.3541189931350114","Reliance Infrastructure","comvision q free tolling infrastructure pvt. ltd."
"dataworld_1909","Kaggle_2275686","0.0","0.0","0.31691919191919193","Reliance Infrastructure","adani infrastructure and developers private limited"
"dataworld_1909","Kaggle_2298150","0.48","0.0","0.6036363636363636","Reliance Infrastructure","rmc infrastructure ltd."
"dataworld_1909","Kaggle_2331019","0.0","0.0","0.49686520376175547","Reliance Infrastructure","nexus infrastructure llc"
"dataworld_1909","Kaggle_2331239","0.0","0.0","0.6683501683501682","Reliance Infrastructure","related infrastructure"
"dataworld_1909","Kaggle_2363577","0.0","0.0","0.37361419068736146","Reliance Infrastructure","transport infrastructure management limited"
"dataworld_1909","Kaggle_2369719","0.0","0.0","0.415625","Reliance Infrastructure","birla aircon infrastructure private limited"
"dataworld_1909","Kaggle_2370651","0.0","0.0","0.5478056426332288","Reliance Infrastructure","energes infrastructure inc."
"dataworld_1909","Kaggle_2380312","0.0","0.0","0.5047619047619047","Reliance Infrastructure","steel carriers infrastructure"
"dataworld_1909","Kaggle_2394129","0.0","0.0","0.487012987012987","Reliance Infrastructure","jhc infrastructure pty ltd"
"dataworld_1909","Kaggle_2404191","0.0","0.0","0.48951048951048953","Reliance Infrastructure","crossings infrastructure pvt. ltd."
"dataworld_1909","Kaggle_2440838","0.0","0.0","0.45526561043802427","Reliance Infrastructure","bucon engineers & infrastructure p. ltd"
"dataworld_1909","Kaggle_2458464","0.0","0.0","0.47615708274894814","Reliance Infrastructure","avirat infrastructure pvt ltd"
"dataworld_1909","Kaggle_2500078","0.0","0.0","0.39365079365079364","Reliance Infrastructure","cloud infrastructure services"
"dataworld_1909","Kaggle_2522311","0.0","0.0","0.3646010186757216","Reliance Infrastructure","surge infrastructure developments"
"dataworld_1909","Kaggle_2556481","0.0","0.0","0.3623931623931624","Reliance Infrastructure","sustainable infrastructure systems (aust) pty ltd"
"dataworld_1909","Kaggle_2559188","0.0","0.0","0.38822115384615385","Reliance Infrastructure","business infrastructure management ag"
"dataworld_1909","Kaggle_2571820","0.0","0.0","0.5195924764890282","Reliance Infrastructure","versa infrastructure llc"
"dataworld_1909","Kaggle_2597218","0.0","0.0","0.33278777959629025","Reliance Infrastructure","alpha pecific infrastructure & developers pvt. ltd."
"dataworld_1909","Kaggle_2599194","0.0","0.0","0.32320835310868534","Reliance Infrastructure","ministrstvo za infrastrukturo - ministry of infrastructure"
"dataworld_1909","Kaggle_2635794","0.0","0.0","0.3385772913816689","Reliance Infrastructure","cornerstone telecommunications infrastructure limited"
"dataworld_1909","Kaggle_2635796","0.0","0.0","0.4121693121693122","Reliance Infrastructure","sisabi infrastructure updates"
"dataworld_1909","Kaggle_2696498","0.0","0.0","0.4775042444821732","Reliance Infrastructure","remigate earthcon infrastructures ltd"
"dataworld_1909","Kaggle_2755312","0.0","0.0","0.39610389610389607","Reliance Infrastructure","infrastructurephotos"
"dataworld_1909","Kaggle_2758295","0.0","0.0","0.36746143057503505","Reliance Infrastructure","v s infrastructure capital ltd"
"dataworld_1909","Kaggle_2760768","0.0","0.0","0.5018181818181818","Reliance Infrastructure","utilities infrastructure nz limited"
"dataworld_1909","Kaggle_2773018","0.0","0.0","0.36598746081504707","Reliance Infrastructure","infrastructure systems, inc."
"dataworld_1909","Kaggle_2776936","0.0","0.0","0.384375","Reliance Infrastructure","eis - expert infrastructure solutions, inc."
"dataworld_1909","Kaggle_2792035","0.0","0.0","0.3807300509337861","Reliance Infrastructure","india infrastructure and logistics pvt limited"
"dataworld_1909","Kaggle_2801013","0.0","0.0","0.3252747252747253","Reliance Infrastructure","makbul - infrastructure construction j.s.c"
"dataworld_1909","Kaggle_2836843","0.0","0.0","0.40391722099039173","Reliance Infrastructure","versatile housing and infrastructure pvt. ltd."
"dataworld_1909","Kaggle_2856839","0.0","0.0","0.4801790281329923","Reliance Infrastructure","oril radio infrastracture"
"dataworld_1909","Kaggle_2905163","0.0","0.0","0.4412280701754386","Reliance Infrastructure","environmental and infrastructure group (eig)"
"dataworld_1909","Kaggle_2910802","0.0","0.0","0.443125","Reliance Infrastructure","crowe infrastructure africa"
"dataworld_1909","Kaggle_2931349","0.0","0.0","0.5196353436185133","Reliance Infrastructure","p d agrawal infrastructure limited"
"dataworld_1909","Kaggle_2957580","0.0","0.0","0.345608292416803","Reliance Infrastructure","northbound logistic infrastructures llc usa"
"dataworld_1909","Kaggle_2959114","0.0","0.0","0.5454545454545455","Reliance Infrastructure","renewable energy infrastructure group (reig)"
"dataworld_1909","Kaggle_2994603","0.0","0.0","0.4413793103448276","Reliance Infrastructure","space infrastructure foundation"
"dataworld_1909","Kaggle_2997612","0.0","0.0","0.4805107526881721","Reliance Infrastructure","earth infrastructure limited - india"
"dataworld_1909","Kaggle_3006588","0.0","0.0","0.43862007168458783","Reliance Infrastructure","vasundhra future infrastructures (p) ltd."
"dataworld_1909","Kaggle_3009301","0.0","0.0","0.46157635467980296","Reliance Infrastructure","bits secure i.t infrastructure llc"
"dataworld_1909","Kaggle_3018023","0.0","0.0","0.468013468013468","Reliance Infrastructure","a2z infrastructure limited - india"
"dataworld_1909","Kaggle_3030166","0.0","0.0","0.5705329153605015","Reliance Infrastructure","delvin infrastructures"
"dataworld_1909","Kaggle_3048014","0.0","0.0","0.363063063063063","Reliance Infrastructure","pic - pioneer infrastructure consulting pty ltd"
"dataworld_1909","Kaggle_3054709","0.0","0.0","0.5013440860215054","Reliance Infrastructure","general infrastructure, llc"
"dataworld_1909","Kaggle_3060914","0.0","0.0","0.6555944055944056","Reliance Infrastructure","advice infrastructure ltd"
"dataworld_1909","Kaggle_3090830","0.0","0.0","0.3395348837209302","Reliance Infrastructure","vietson infrastructure development shc"
"dataworld_1909","Kaggle_3091607","0.0","0.0","0.3594961240310077","Reliance Infrastructure","knowledge infrastructure system private limited"
"dataworld_1909","Kaggle_3113912","0.0","0.0","0.4441687344913151","Reliance Infrastructure","crescentz homes & infrastructure pvt ltd"
"dataworld_1909","Kaggle_3145026","0.0","0.0","0.39383070301291245","Reliance Infrastructure","altitude infrastructure exploitation"
"dataworld_1909","Kaggle_3145065","0.0","0.0","0.4725069897483691","Reliance Infrastructure","yuexiu transport infrastructure ltd"
"dataworld_1909","Kaggle_3164642","0.0","0.0","0.600909090909091","Reliance Infrastructure","code infrastructure group"
"dataworld_1909","Kaggle_3189697","0.0","0.0","0.40354147250698974","Reliance Infrastructure","navnidhi infrastructure private limited"
"dataworld_1909","Kaggle_3245462","0.0","0.0","0.4011627906976744","Reliance Infrastructure","egyptian for development and infra-structure"
"dataworld_1909","Kaggle_3245706","0.0","0.0","0.3887657058388766","Reliance Infrastructure","integrated infrastructure solutions"
"dataworld_1909","Kaggle_3260086","0.0","0.0","0.4291171477079796","Reliance Infrastructure","creative infrastructure solutions"
"dataworld_1909","Kaggle_3280112","0.0","0.0","0.4492063492063492","Reliance Infrastructure","ddpl global infrastructure pvt. ltd."
"dataworld_1909","Kaggle_3306560","0.0","0.0","0.37112068965517236","Reliance Infrastructure","reliance integrated services pvt ltd"
"dataworld_1909","Kaggle_3314052","0.0","0.0","0.32079152731326643","Reliance Infrastructure","kerala infrastructure and investment fund board"
"dataworld_1909","Kaggle_3371789","0.0","0.0","0.4085365853658537","Reliance Infrastructure","sustainable infrastructure solutions"
"dataworld_1909","Kaggle_3381841","0.0","0.0","0.3880090497737557","Reliance Infrastructure","hess infrastructure partners"
"dataworld_1909","Kaggle_3383876","0.0","0.0","0.4854312354312354","Reliance Infrastructure","blue horse infrastructure pvt. ltd."
"dataworld_1909","Kaggle_3387455","0.0","0.0","0.3681063122923588","Reliance Infrastructure","the better legal infrastructure project llc"
"dataworld_1909","Kaggle_3395065","0.0","0.0","0.3966777408637874","Reliance Infrastructure","dependable critical infrastructure, inc. (dci)"
"dataworld_1909","Kaggle_3402078","0.0","0.0","0.5059912854030502","Reliance Infrastructure","healthcare infrastructure pvt., ltd.,"
"dataworld_1909","Kaggle_3439176","0.0","0.0","0.3584288052373159","Reliance Infrastructure","shlomi adar - security infrastructure experts"
"dataworld_1909","Kaggle_3439586","0.0","0.0","0.3873355263157895","Reliance Infrastructure","trade and infrastructure consultancy uk ltd"
"dataworld_1911","Kaggle_1841866","0.0","0.0","0.40705128205128205","Wing Hang Bank","wings n things"
"dataworld_1911","Kaggle_3162339","0.0","0.0","0.571969696969697","Wing Hang Bank","wings of change"
"dataworld_1912","Kaggle_1756146","0.0","0.0","0.3341176470588235","Poly Property Group","policy partners pty ltd"
"dataworld_1912","Kaggle_1958052","0.0","0.0","0.33630952380952384","Poly Property Group","sky property management group"
"dataworld_1912","Kaggle_2020270","0.0","0.0","0.31047619047619046","Poly Property Group","llp property management inc"
"dataworld_1912","Kaggle_2060227","0.0","0.0","0.6041666666666667","Poly Property Group","sold property group"
"dataworld_1912","Kaggle_2220030","0.0","0.0","0.3590909090909091","Poly Property Group","liberty properties plc"
"dataworld_1912","Kaggle_2371711","0.0","0.0","0.3410087719298246","Poly Property Group","parlér properties llc"
"dataworld_1912","Kaggle_2469910","0.0","0.0","0.4983974358974359","Poly Property Group","property property property"
"dataworld_1912","Kaggle_2635630","0.0","0.0","0.3195187165775401","Poly Property Group","sunrise properties"
"dataworld_1912","Kaggle_2968525","0.0","0.0","0.3130952380952381","Poly Property Group","metropolitan property services"
"dataworld_1912","Kaggle_3347481","0.0","0.0","0.31469298245614036","Poly Property Group","wakefield properties"
"dataworld_1915","Kaggle_2703865","0.0","0.0","0.4411764705882353","Alexander's","randolph alexander"
"dataworld_1915","Kaggle_3190211","0.0","0.0","0.6071428571428571","Alexander's","alexander mclyn"
"dataworld_1915","Kaggle_3352968","0.6923076923076923","0.6923076923076923","0.7032967032967032","Alexander's","alexanders cafe"
"dataworld_1916","Kaggle_1751812","0.0","0.0","0.34505494505494505","Two Harbors Investment","kareic real estate & investment"
"dataworld_1916","Kaggle_1923396","0.0","0.0","0.3136114911080711","Two Harbors Investment","south - comercial real estate investment"
"dataworld_1916","Kaggle_1936306","0.0","0.0","0.32461240310077516","Two Harbors Investment","lash - lahey & sharpe enterpries and investments inc."
"dataworld_1916","Kaggle_2061379","0.0","0.0","0.31181181181181183","Two Harbors Investment","oman brunei investment company"
"dataworld_1916","Kaggle_2299532","0.0","0.0","0.4489130434782609","Two Harbors Investment","ddr investment"
"dataworld_1916","Kaggle_2314871","0.0","0.0","0.5206521739130435","Two Harbors Investment","twia investment holdings"
"dataworld_1916","Kaggle_2325508","0.0","0.0","0.3267020335985853","Two Harbors Investment","dms offshore investment services ltd."
"dataworld_1916","Kaggle_2343981","0.0","0.0","0.3163109756097561","Two Harbors Investment","new vision for real estate investment"
"dataworld_1916","Kaggle_2370401","0.0","0.0","0.34884884884884887","Two Harbors Investment","ultimate property investments"
"dataworld_1916","Kaggle_2480588","0.0","0.0","0.3310696095076401","Two Harbors Investment","tkg - the kam group, real estate investment sales"
"dataworld_1916","Kaggle_2560608","0.0","0.0","0.4981481481481481","Two Harbors Investment","top form investment"
"dataworld_1916","Kaggle_2567483","0.0","0.0","0.32264957264957267","Two Harbors Investment","sjs strategic investments llc"
"dataworld_1916","Kaggle_2570071","0.0","0.0","0.3262032085561497","Two Harbors Investment","arabian company for tourist investment"
"dataworld_1916","Kaggle_2767240","0.0","0.0","0.34807692307692306","Two Harbors Investment","dns investments, llc"
"dataworld_1916","Kaggle_2824937","0.0","0.0","0.3283705541770058","Two Harbors Investment","archer west group real estate investments"
"dataworld_1916","Kaggle_2859221","0.0","0.0","0.33499999999999996","Two Harbors Investment","jf investment (pty) ltd"
"dataworld_1916","Kaggle_3231796","0.0","0.0","0.3487179487179487","Two Harbors Investment","florida quality homes and investments inc."
"dataworld_1917","Kaggle_2326662","0.0","0.5238095238095238","0.0","LG International","abi international, inc."
"dataworld_1917","Kaggle_2370311","0.0","0.6111111111111112","0.0","LG International","red international"
"dataworld_1917","Kaggle_2772622","0.0","0.4230769230769231","0.0","LG International","zeus international network"
"dataworld_1917","Kaggle_3070274","0.0","0.55","0.0","LG International","nasha international"
"dataworld_1918","Kaggle_1854250","0.0","0.0","0.34782608695652173","Health Net","alliiance health networks"
"dataworld_1918","Kaggle_1868660","0.0","0.0","0.534965034965035","Health Net","healthyhealth"
"dataworld_1918","Kaggle_2602845","0.0","0.0","0.4452380952380952","Health Net","healthwealth, llc"
"dataworld_1918","Kaggle_2688596","0.0","0.0","0.46875","Health Net","health new england, inc."
"dataworld_1920","Kaggle_1959418","0.0","0.0","0.4025641025641026","Tractor Supply","c & c supply co."
"dataworld_1920","Kaggle_2149074","0.0","0.0","0.3490740740740741","Tractor Supply","industrial tool and supply inc."
"dataworld_1920","Kaggle_2330170","0.0","0.0","0.4256410256410256","Tractor Supply","trc tractors"
"dataworld_1920","Kaggle_2876791","0.0","0.0","0.3709677419354839","Tractor Supply","contractors heating-cooling supply, inc."
"dataworld_1920","Kaggle_2891195","0.0","0.0","0.5217391304347827","Tractor Supply","compass contractor supply"
"dataworld_1920","Kaggle_3106635","0.0","0.0","0.3168421052631579","Tractor Supply","entertainment supply & technologies"
"dataworld_1923","Kaggle_1772647","0.0","0.0","0.3366228070175439","Interconexion Electrica","integro gestion empresaria"
"dataworld_1923","Kaggle_2016205","0.0","0.0","0.3245454545454545","Interconexion Electrica","volt electric"
"dataworld_1923","Kaggle_2016225","0.0","0.0","0.31225296442687744","Interconexion Electrica","kv electric inc"
"dataworld_1923","Kaggle_2017682","0.0","0.0","0.35037878787878785","Interconexion Electrica","ej electrical limited"
"dataworld_1923","Kaggle_2100324","0.0","0.0","0.33072100313479624","Interconexion Electrica","greenway electric"
"dataworld_1923","Kaggle_2126595","0.0","0.0","0.3148496240601504","Interconexion Electrica","enterprise electrical services limited"
"dataworld_1923","Kaggle_2302573","0.0","0.0","0.3184449958643507","Interconexion Electrica","integrated electrical contractors"
"dataworld_1923","Kaggle_2355846","0.0","0.0","0.3611111111111111","Interconexion Electrica","nemmer electric inc"
"dataworld_1923","Kaggle_2416675","0.0","0.0","0.34169278996865204","Interconexion Electrica","interneuron cic"
"dataworld_1923","Kaggle_2476302","0.0","0.0","0.42292490118577075","Interconexion Electrica","bon electrical ltd"
"dataworld_1923","Kaggle_2717600","0.0","0.0","0.40259740259740256","Interconexion Electrica","toronto electric"
"dataworld_1923","Kaggle_2729847","0.0","0.0","0.3241025641025641","Interconexion Electrica","victory concept electronics co. ltd"
"dataworld_1923","Kaggle_2880298","0.0","0.0","0.35770750988142297","Interconexion Electrica","intelectia"
"dataworld_1923","Kaggle_2927372","0.0","0.0","0.33498023715415015","Interconexion Electrica","br electric"
"dataworld_1923","Kaggle_2991685","0.0","0.0","0.36818910256410253","Interconexion Electrica","itec - international telecommunication and electronics corporation"
"dataworld_1923","Kaggle_3375250","0.0","0.0","0.3341750841750841","Interconexion Electrica","polar electrical"
"dataworld_1923","Kaggle_3388504","0.0","0.0","0.3199300699300699","Interconexion Electrica","jeffs electric inc"
"dataworld_1923","Kaggle_3415692","0.0","0.0","0.37310606060606066","Interconexion Electrica","interconcept inc."
"dataworld_1923","Kaggle_3432914","0.0","0.0","0.32121212121212117","Interconexion Electrica","lynwood electricals limited"
"dataworld_1924","Kaggle_1855626","0.0","0.0","0.34688995215311","Old Republic International","the utah republican party"
"dataworld_1924","Kaggle_2068054","0.0","0.37777777777777777","0.0","Old Republic International","sotheby's international realty czech republic"
"dataworld_1924","Kaggle_2852709","0.0","0.2830188679245283","0.0","Old Republic International","international public relations research conference inc"
"dataworld_1924","Kaggle_3346040","0.0","0.275","0.0","Old Republic International","a3 international express world wide"
"dataworld_193","Kaggle_3313310","0.0","0.0","0.5042735042735043","WellPoint","wellcount co"
"dataworld_195","Kaggle_1820925","0.0","0.0","0.6092307692307692","Schneider Electric","schneider brothers electric"
"dataworld_195","Kaggle_1922582","0.0","0.0","0.7673160173160173","Schneider Electric","schneider electric dms ns"
"dataworld_195","Kaggle_2076076","0.0","0.0","0.3546195652173913","Schneider Electric","hi-sun mechanical & electric co, ltd."
"dataworld_195","Kaggle_2175663","0.0","0.0","0.35304659498207885","Schneider Electric","schnell entertainment & electronics"
"dataworld_195","Kaggle_2194923","0.0","0.0","0.3371428571428572","Schneider Electric","shenzhen western electronic co., ltd"
"dataworld_195","Kaggle_2252048","0.0","0.0","0.42455242966751916","Schneider Electric","this is electric ltd"
"dataworld_195","Kaggle_2360136","0.0","0.0","0.5466954022988506","Schneider Electric","himel electric /shneider electric"
"dataworld_195","Kaggle_2441308","0.0","0.0","0.42260061919504643","Schneider Electric","cb electric"
"dataworld_195","Kaggle_2601400","0.0","0.0","0.32797619047619053","Schneider Electric","kunshan heisei electronics co., ltd"
"dataworld_195","Kaggle_2746038","0.0","0.0","0.6749226006191951","Schneider Electric","snider electric"
"dataworld_195","Kaggle_2781795","0.0","0.0","0.319693094629156","Schneider Electric","sepahan method electronic"
"dataworld_195","Kaggle_2950026","0.0","0.0","0.44852941176470584","Schneider Electric","service electric co., inc."
"dataworld_195","Kaggle_3091735","0.0","0.0","0.3164705882352941","Schneider Electric","hirsch electric, llc."
"dataworld_195","Kaggle_3155578","0.0","0.0","0.47352941176470587","Schneider Electric","shd electric inc"
"dataworld_195","Kaggle_3178325","0.0","0.0","0.37962962962962965","Schneider Electric","four elements electric ltd."
"dataworld_195","Kaggle_3246551","0.0","0.0","0.4663865546218487","Schneider Electric","steele electric"
"dataworld_195","Kaggle_3249075","0.0","0.0","0.5788177339901478","Schneider Electric","schneider electric de colombia s a"
"dataworld_195","Kaggle_3261853","0.0","0.0","0.8918128654970761","Schneider Electric","schneider electric ci"
"dataworld_195","Kaggle_3286172","0.0","0.0","0.3487394957983193","Schneider Electric","dn electrical"
"dataworld_195","Kaggle_3410651","0.0","0.0","0.4929411764705882","Schneider Electric","hirneisen electric inc"
"dataworld_197","Kaggle_1710791","0.2641509433962264","0.0","0.0","China State Construction","china construction first division group construction & development co.,ltd."
"dataworld_197","Kaggle_1722243","0.0","0.0","0.37462121212121213","China State Construction","kaye/bassman construction & real estate"
"dataworld_197","Kaggle_1725850","0.0","0.0","0.33503401360544216","China State Construction","atelier architecture engineering construction, inc."
"dataworld_197","Kaggle_1733523","0.0","0.0","0.33070175438596494","China State Construction","zhengzhou huazhong construction machinery co., ltd"
"dataworld_197","Kaggle_1740971","0.0","0.0","0.3175709308113489","China State Construction","shanghai zenith mining and construction machinery co., ltd"
"dataworld_197","Kaggle_1748051","0.0","0.0","0.3421602787456446","China State Construction","china construction development (m) sdn bhd"
"dataworld_197","Kaggle_1749106","0.0","0.0","0.42735042735042733","China State Construction","cullison wright construction"
"dataworld_197","Kaggle_1778177","0.0","0.0","0.35181733457595527","China State Construction","status construction & engineering"
"dataworld_197","Kaggle_1778447","0.0","0.0","0.4360795454545454","China State Construction","landmark constructiion group"
"dataworld_197","Kaggle_1779960","0.0","0.0","0.40406719717064543","China State Construction","davenport brothers construction."
"dataworld_197","Kaggle_1781010","0.0","0.0","0.5194805194805195","China State Construction","hamann construction"
"dataworld_197","Kaggle_1794326","0.0","0.0","0.33251231527093594","China State Construction","building construction solutions"
"dataworld_197","Kaggle_1794660","0.0","0.0","0.6907114624505929","China State Construction","china communications construction group (limited)"
"dataworld_197","Kaggle_1821412","0.0","0.0","0.41475095785440613","China State Construction","sonnikson & stordahl construction inc"
"dataworld_197","Kaggle_1823960","0.0","0.0","0.5957792207792207","China State Construction","intricate construction inc"
"dataworld_197","Kaggle_1834525","0.0","0.0","0.3203812316715543","China State Construction","devi construction co. - india"
"dataworld_197","Kaggle_1834784","0.0","0.0","0.4327445652173913","China State Construction","paradise construction pvt ltd"
"dataworld_197","Kaggle_1850604","0.0","0.0","0.46212121212121204","China State Construction","kirkwood construction"
"dataworld_197","Kaggle_1857807","0.0","0.0","0.3438423645320197","China State Construction","elite construction site services"
