"dbpedia_1005","Kaggle_2538262","0.0","0.0","0.4465075154730327","Coca-Cola Bottling Co. Consolidated","lufkin coca cola bottling company"
"dbpedia_3287","Kaggle_2264763","0.0","0.0","0.4156794425087108","Patriot Transportation","detroit department of transportation (ddot)"
"dbpedia_3287","Kaggle_2268362","0.0","0.0","0.4377104377104377","Patriot Transportation","ghost transportation services"
"dbpedia_3287","Kaggle_2307424","0.0","0.0","0.6216931216931216","Patriot Transportation","barnett transportation, inc"
"dbpedia_3287","Kaggle_2321443","0.0","0.0","0.38835263835263834","Patriot Transportation","goal transportation dba calvink transportation"
"dbpedia_3287","Kaggle_2323108","0.0","0.0","0.48951048951048953","Patriot Transportation","delta express transportation"
"dbpedia_3287","Kaggle_2323630","0.0","0.0","0.45104895104895104","Patriot Transportation","surface transportation board"
"dbpedia_3287","Kaggle_2362296","0.0","0.0","0.5933333333333334","Patriot Transportation","scusa transportation"
"dbpedia_3287","Kaggle_2377390","0.0","0.0","0.6279761904761905","Patriot Transportation","bolt transportation"
"dbpedia_3287","Kaggle_2390518","0.0","0.0","0.40139372822299657","Patriot Transportation","intelligent transportation systems, llc"
"dbpedia_3287","Kaggle_2390856","0.0","0.0","0.5275","Patriot Transportation","countryside transportation"
"dbpedia_3287","Kaggle_2422086","0.0","0.0","0.40684281842818426","Patriot Transportation","ottawa student transportation authority"
"dbpedia_3287","Kaggle_2432139","0.0","0.0","0.3810483870967742","Patriot Transportation","d&d transportation services inc."
"dbpedia_3287","Kaggle_2460159","0.0","0.0","0.45424836601307195","Patriot Transportation","fargo transportation services limited"
"dbpedia_3287","Kaggle_2578910","0.0","0.0","0.3933566433566434","Patriot Transportation","edge transportation services"
"dbpedia_3287","Kaggle_2596585","0.0","0.0","0.4454954954954955","Patriot Transportation","integrity care and transportation, llc"
"dbpedia_3287","Kaggle_2616546","0.0","0.0","0.5942028985507246","Patriot Transportation","dl transportation"
"dbpedia_3287","Kaggle_2633843","0.0","0.0","0.45622895622895626","Patriot Transportation","indiana transportation museum"
"dbpedia_3287","Kaggle_2633995","0.0","0.0","0.40327380952380953","Patriot Transportation","chi ki transformation"
"dbpedia_3287","Kaggle_2661874","0.0","0.0","0.47276688453159044","Patriot Transportation","sweetie boy transportation llc"
"dbpedia_3287","Kaggle_2669119","0.0","0.0","0.44426406926406925","Patriot Transportation","scott transportation and logistics"
"dbpedia_3287","Kaggle_2672492","0.0","0.0","0.4912854030501089","Patriot Transportation","amstar medical transportation"
"dbpedia_3287","Kaggle_2695566","0.0","0.0","0.38646616541353385","Patriot Transportation","big green island transportation station"
"dbpedia_3287","Kaggle_2698398","0.0","0.0","0.4675","Patriot Transportation","cole land transportation msm"
"dbpedia_3287","Kaggle_2709266","0.0","0.0","0.49663299663299665","Patriot Transportation","straitline transportation llc"
"dbpedia_3287","Kaggle_2719005","0.0","0.0","0.39670329670329674","Patriot Transportation","the international association of transportation regulators"
"dbpedia_3287","Kaggle_2786590","0.0","0.0","0.41522988505747127","Patriot Transportation","a1 transportation services"
"dbpedia_3287","Kaggle_2797360","0.0","0.0","0.4443349753694581","Patriot Transportation","georgia transportation alliance"
"dbpedia_3287","Kaggle_2808698","0.0","0.0","0.48950524737631185","Patriot Transportation","tower transportation spec"
"dbpedia_3287","Kaggle_2817160","0.0","0.0","0.6060606060606061","Patriot Transportation","y2k transportation"
"dbpedia_3287","Kaggle_2831596","0.0","0.0","0.6964285714285714","Patriot Transportation","pilot transportation"
"dbpedia_3287","Kaggle_2888768","0.0","0.0","0.4796238244514106","Patriot Transportation","queen transportation llc"
"dbpedia_3287","Kaggle_2909440","0.0","0.0","0.4947478991596639","Patriot Transportation","palm beach tours & transportation"
"dbpedia_3287","Kaggle_2911528","0.0","0.0","0.5503246753246753","Patriot Transportation","sunset transportation lv, inc."
"dbpedia_3287","Kaggle_2948523","0.0","0.0","0.6447619047619048","Patriot Transportation","gator transportation inc"
"dbpedia_3287","Kaggle_3013801","0.0","0.0","0.4255952380952381","Patriot Transportation","ita transportes"
"dbpedia_3287","Kaggle_3024500","0.0","0.0","0.4126984126984127","Patriot Transportation","transportation claims limited"
"dbpedia_3287","Kaggle_3044922","0.0","0.0","0.5048701298701299","Patriot Transportation","medha transportation llc"
"dbpedia_3287","Kaggle_3117421","0.0","0.0","0.49425287356321834","Patriot Transportation","master container transportation"
"dbpedia_3287","Kaggle_3155016","0.0","0.0","0.5971428571428572","Patriot Transportation","asap transportation"
"dbpedia_3287","Kaggle_3225944","0.0","0.0","0.4821272885789015","Patriot Transportation","partners executive transportation inc."
"dbpedia_3287","Kaggle_3248316","0.0","0.0","0.41855203619909503","Patriot Transportation","amelia airport shuttle & transportation"
"dbpedia_3287","Kaggle_3339418","0.0","0.0","0.5782967032967032","Patriot Transportation","coast to coast transportation inc."
"dbpedia_3287","Kaggle_3399531","0.0","0.0","0.4057432432432433","Patriot Transportation","9a airport transportation jacksonville fl"
"dbpedia_3287","Kaggle_3448029","0.0","0.0","0.5268817204301075","Patriot Transportation","southwinds transportation"
"dbpedia_32","Kaggle_1731707","0.0","0.0","0.3973684210526316","ADC Telecommunications","telecommunications law professionals pllc"
"dbpedia_32","Kaggle_1745403","0.0","0.0","0.5258152173913043","ADC Telecommunications","taxco telecomunicaciones"
"dbpedia_32","Kaggle_1750855","0.0","0.0","0.5236895161290323","ADC Telecommunications","orbit electronic & telecommunication"
"dbpedia_32","Kaggle_1760781","0.0","0.0","0.41541353383458646","ADC Telecommunications","oragee telecommunication technology co.,ltd"
"dbpedia_32","Kaggle_1761419","0.0","0.0","0.46188496188496186","ADC Telecommunications","xi'an university of posts and telecommunications"
"dbpedia_32","Kaggle_1818439","0.0","0.0","0.4189189189189189","ADC Telecommunications","telecommunications management solutions"
"dbpedia_32","Kaggle_1827260","0.0","0.0","0.7922077922077922","ADC Telecommunications","3g telecommunications"
"dbpedia_32","Kaggle_1857190","0.0","0.0","0.6934523809523809","ADC Telecommunications","dtel telecommunication"
"dbpedia_32","Kaggle_1878287","0.0","0.0","0.46546546546546547","ADC Telecommunications","liquid telecommunications operations sa (pty) ltd."
"dbpedia_32","Kaggle_1886432","0.0","0.0","0.5203761755485894","ADC Telecommunications","wuhan hongxin telecommunication technologies co., ltd."
"dbpedia_32","Kaggle_1889606","0.0","0.0","0.6876923076923077","ADC Telecommunications","tecomsa telecommunications ltd"
"dbpedia_32","Kaggle_1890676","0.0","0.0","0.5786206896551724","ADC Telecommunications","southern telecommunication"
"dbpedia_32","Kaggle_1921059","0.0","0.0","0.7091097308488613","ADC Telecommunications","21 telecomunications inc."
"dbpedia_32","Kaggle_1936567","0.0","0.0","0.6078571428571429","ADC Telecommunications","ektel telecommunication pvt. ltd."
"dbpedia_32","Kaggle_1939528","0.0","0.0","0.4799107142857143","ADC Telecommunications","sst space systems & telecommunication inc."
"dbpedia_32","Kaggle_1960499","0.0","0.0","0.5567502986857826","ADC Telecommunications","integrated telecommunication technologies limited"
"dbpedia_32","Kaggle_1966357","0.0","0.0","0.4924924924924925","ADC Telecommunications","weymouth educational telecommunications corporation"
"dbpedia_32","Kaggle_1978293","0.0","0.0","0.7857142857142857","ADC Telecommunications","aaa telecommunications"
"dbpedia_32","Kaggle_1980876","0.7391304347826086","0.0","0.8219461697722568","ADC Telecommunications","rpc telecommunications ltd."
"dbpedia_32","Kaggle_1986225","0.0","0.0","0.8457556935817805","ADC Telecommunications","abc telecommunications"
"dbpedia_32","Kaggle_1995814","0.0","0.0","0.5106060606060606","ADC Telecommunications","mashreq united telecommunication ltd. co."
"dbpedia_32","Kaggle_2045418","0.0","0.0","0.6066433566433567","ADC Telecommunications","telecommunication today"
"dbpedia_32","Kaggle_2059359","0.0","0.0","0.5098214285714285","ADC Telecommunications","positron telecommunication systems inc."
"dbpedia_32","Kaggle_2112249","0.0","0.0","0.41352549889135254","ADC Telecommunications","mercury systems - it support & telecommunications"
"dbpedia_32","Kaggle_2125501","0.0","0.0","0.48847926267281105","ADC Telecommunications","nexgen services, telecommunication"
"dbpedia_32","Kaggle_2132412","0.0","0.0","0.4809220985691574","ADC Telecommunications","vermont telecommunications authority"
"dbpedia_32","Kaggle_2171311","0.0","0.0","0.6634738186462323","ADC Telecommunications","dynamic telecommunications e & c"
"dbpedia_32","Kaggle_2172414","0.0","0.0","0.7076923076923077","ADC Telecommunications","alcatel telecommunications"
"dbpedia_32","Kaggle_2181350","0.0","0.0","0.41104651162790695","ADC Telecommunications","k.g tower rigging & telecommunications services"
"dbpedia_32","Kaggle_2182803","0.0","0.0","0.4286283891547049","ADC Telecommunications","american telecomunication argentina"
"dbpedia_32","Kaggle_2195172","0.0","0.0","0.3806566104702751","ADC Telecommunications","baker mckenzie technology, media & telecommunications"
"dbpedia_32","Kaggle_2218337","0.0","0.0","0.6457142857142857","ADC Telecommunications","net star telecommunications"
"dbpedia_32","Kaggle_2273746","0.0","0.0","0.4299489506522972","ADC Telecommunications","fastech alarms & telecommunication services, llc"
"dbpedia_32","Kaggle_2280490","0.5517241379310345","0.0","0.6412466843501327","ADC Telecommunications","discount telecommunications, inc."
"dbpedia_32","Kaggle_2306096","0.0","0.0","0.3804347826086956","ADC Telecommunications","information and telecommunications, south dakota bureau of"
"dbpedia_32","Kaggle_2309443","0.0","0.0","0.40325077399380804","ADC Telecommunications","telecommunication engineering centre"
"dbpedia_32","Kaggle_2326128","0.0","0.0","0.5307359307359307","ADC Telecommunications","atrexx telecommunications & broadcast"
"dbpedia_32","Kaggle_2361961","0.0","0.0","0.3928571428571428","ADC Telecommunications","lanford-hamilton telecommunication company llc"
"dbpedia_32","Kaggle_2366869","0.0","0.0","0.4069767441860465","ADC Telecommunications","arizona telecommunications and information council"
"dbpedia_32","Kaggle_2425074","0.0","0.0","0.6881868131868132","ADC Telecommunications","majestic telecommunications"
"dbpedia_32","Kaggle_2425618","0.0","0.0","0.5086206896551724","ADC Telecommunications","telecommunications australasia"
"dbpedia_32","Kaggle_2427532","0.0","0.0","0.38365800865800864","ADC Telecommunications","telezone (telecommunication for dead coverage zone)"
"dbpedia_32","Kaggle_2478855","0.0","0.0","0.3823232323232323","ADC Telecommunications","prestige solution for telecommunication services ltd."
"dbpedia_32","Kaggle_2515123","0.7727272727272727","0.0","0.8387445887445888","ADC Telecommunications","kc telecommunications limited"
"dbpedia_32","Kaggle_2527299","0.0","0.0","0.5603448275862069","ADC Telecommunications","mobile trust telecommunications"
"dbpedia_32","Kaggle_2564302","0.0","0.0","0.7063636363636363","ADC Telecommunications","jt technologies & telecommunications ab"
"dbpedia_32","Kaggle_2584109","0.0","0.0","0.5254464285714285","ADC Telecommunications","ip-park telecommunications provider ltd."
"dbpedia_32","Kaggle_2595633","0.0","0.0","0.45675675675675675","ADC Telecommunications","southeastern telecommunication services"
"dbpedia_32","Kaggle_2612101","0.0","0.0","0.3903276955602537","ADC Telecommunications","elteco electrical & telecommunication contractors ltd"
"dbpedia_32","Kaggle_2635794","0.0","0.0","0.3832153690596562","ADC Telecommunications","cornerstone telecommunications infrastructure limited"
"dbpedia_32","Kaggle_2637194","0.0","0.0","0.40274841437632136","ADC Telecommunications","saint petersburg university of telecommunications"
"dbpedia_32","Kaggle_2686151","0.0","0.0","0.3818027210884354","ADC Telecommunications","eastern caribbean telecommunications authority - ectel"
"dbpedia_32","Kaggle_2693562","0.0","0.0","0.5327468230694037","ADC Telecommunications","telvis telecommunication services"
"dbpedia_32","Kaggle_2696965","0.0","0.0","0.40243902439024387","ADC Telecommunications","shenzhen dezhen telecommunication technology co., ltd"
"dbpedia_32","Kaggle_2728128","0.0","0.0","0.712962962962963","ADC Telecommunications","accord telecommunications"
"dbpedia_32","Kaggle_2745719","0.0","0.0","0.38667900092506935","ADC Telecommunications","u.s. naval computer and telecommunications station far east"
"dbpedia_32","Kaggle_2748472","0.0","0.0","0.5878571428571429","ADC Telecommunications","computex telecommunication"
"dbpedia_32","Kaggle_2753304","0.0","0.0","0.5476190476190476","ADC Telecommunications","ast telecomunicaciones"
"dbpedia_32","Kaggle_2774379","0.0","0.0","0.5986206896551725","ADC Telecommunications","silk road telecommunication"
"dbpedia_32","Kaggle_2801845","0.0","0.0","0.4962121212121212","ADC Telecommunications","iraqi telecommunication and post company"
"dbpedia_32","Kaggle_2805654","0.0","0.0","0.5740037950664136","ADC Telecommunications","peabody access telecommunications"
"dbpedia_32","Kaggle_2813865","0.0","0.0","0.680952380952381","ADC Telecommunications","trum telecommunication ltd"
"dbpedia_32","Kaggle_2869106","0.0","0.0","0.3954268292682927","ADC Telecommunications","hubei yingtong telecommunication cable co.,ltd"
"dbpedia_32","Kaggle_2890857","0.0","0.0","0.3866695614415979","ADC Telecommunications","center for advanced technology in telecommunications"
"dbpedia_32","Kaggle_2907021","0.0","0.0","0.6375661375661376","ADC Telecommunications","answer360 telecommunications"
"dbpedia_32","Kaggle_2935515","0.0","0.0","0.5249266862170088","ADC Telecommunications","zarp telecomunicaciones"
"dbpedia_32","Kaggle_2964489","0.0","0.0","0.5855437665782494","ADC Telecommunications","masarat it & telecommunication"
"dbpedia_32","Kaggle_2991685","0.0","0.0","0.5549395161290323","ADC Telecommunications","itec - international telecommunication and electronics corporation"
"dbpedia_32","Kaggle_2992639","0.0","0.6956521739130435","0.7763975155279503","ADC Telecommunications","cat telecommunications"
"dbpedia_32","Kaggle_3005780","0.0","0.0","0.41641414141414146","ADC Telecommunications","atit - audiovisual technologies informatics and telecommunications"
"dbpedia_32","Kaggle_3023967","0.0","0.0","0.6337792642140468","ADC Telecommunications","international telecommunication system co."
"dbpedia_32","Kaggle_3043972","0.0","0.0","0.4965277777777778","ADC Telecommunications","telefina communication sdn bhd"
"dbpedia_32","Kaggle_3044851","0.0","0.0","0.42617007251153594","ADC Telecommunications","ocean technology  for it & telecommunication"
"dbpedia_32","Kaggle_3067065","0.0","0.0","0.7207357859531773","ADC Telecommunications","waves telecommunications inc"
"dbpedia_32","Kaggle_3067122","0.0","0.0","0.5973502304147466","ADC Telecommunications","akorn telecommunications erbil"
"dbpedia_32","Kaggle_3088197","0.0","0.0","0.5590909090909091","ADC Telecommunications","stonegate telecommunications, llc"
"dbpedia_32","Kaggle_3120024","0.0","0.0","0.5775862068965517","ADC Telecommunications","speednet telecommunications sac"
"dbpedia_32","Kaggle_3157648","0.0","0.0","0.42354651162790696","ADC Telecommunications","us minority media & telecommunications council"
"dbpedia_32","Kaggle_3214740","0.0","0.0","0.4676691729323308","ADC Telecommunications","digital telecommunications leadership"
"dbpedia_32","Kaggle_3257319","0.0","0.0","0.6362876254180602","ADC Telecommunications","telnet telecommunication limited"
"dbpedia_32","Kaggle_3257514","0.0","0.0","0.3807588075880759","ADC Telecommunications","comixus telecommunicatie en netwerken b.v."
"dbpedia_32","Kaggle_3268483","0.0","0.0","0.408008658008658","ADC Telecommunications","telstaff telecommunications & sales recruitment limited"
"dbpedia_32","Kaggle_3271794","0.0","0.0","0.41322901849217636","ADC Telecommunications","telecommunications, networking, and computing, inc."
"dbpedia_32","Kaggle_3293199","0.0","0.0","0.3874296435272045","ADC Telecommunications","telecommunications lab, saarland university"
"dbpedia_32","Kaggle_3301558","0.0","0.0","0.5364906832298137","ADC Telecommunications","dewicom telecommunicatie"
"dbpedia_32","Kaggle_3301604","0.0","0.0","0.6520979020979021","ADC Telecommunications","omega telecommunication"
"dbpedia_32","Kaggle_3315571","0.0","0.0","0.401330376940133","ADC Telecommunications","upstream telecommunications and software systems s.a."
"dbpedia_32","Kaggle_3317634","0.0","0.0","0.46207430340557276","ADC Telecommunications","pakistan telecommunication authority"
"dbpedia_32","Kaggle_3342728","0.0","0.0","0.4387116948092558","ADC Telecommunications","depi spectrum (computing & telecommunications) ltd"
"dbpedia_32","Kaggle_3354554","0.0","0.0","0.6634615384615384","ADC Telecommunications","allcomm telecommunication"
"dbpedia_32","Kaggle_3377586","0.0","0.0","0.7172619047619048","ADC Telecommunications","technologies des telecommunication"
"dbpedia_32","Kaggle_3384711","0.0","0.0","0.503921568627451","ADC Telecommunications","ningbo reacher telecommunication co., ltd"
"dbpedia_32","Kaggle_3388683","0.0","0.0","0.5741758241758241","ADC Telecommunications","telecommunications of americas"
"dbpedia_32","Kaggle_3450620","0.0","0.0","0.7308488612836439","ADC Telecommunications","nj telecommunication"
"dbpedia_3301","Kaggle_1720885","0.0","0.0","0.44352941176470584","PennyMac Financial Services","certifact services ltd"
"dbpedia_3301","Kaggle_1960127","0.0","0.5769230769230769","0.45772058823529416","PennyMac Financial Services","m financial services"
"dbpedia_3301","Kaggle_2193823","0.0","0.0","0.37617554858934166","PennyMac Financial Services","evans insurance services"
"dbpedia_3301","Kaggle_2377663","0.0","0.0","0.3847058823529412","PennyMac Financial Services","advantech services"
"dbpedia_3301","Kaggle_2432507","0.0","0.4411764705882353","0.0","PennyMac Financial Services","hawkstone financial services"
"dbpedia_3301","Kaggle_2764094","0.0","0.0","0.4729411764705882","PennyMac Financial Services","printpack services limited"
"dbpedia_3301","Kaggle_2954587","0.2608695652173913","0.45454545454545453","0.40821256038647347","PennyMac Financial Services","face to face financial services"
"dbpedia_3301","Kaggle_3007348","0.0","0.0","0.40058479532163743","PennyMac Financial Services","seven oil & gas services"
"dbpedia_3301","Kaggle_3083763","0.0","0.92","0.90625","PennyMac Financial Services","pennymac financial service-a"
"dbpedia_3301","Kaggle_3174007","0.0","0.0","0.37677419354838715","PennyMac Financial Services","provence financial & insurance services group"
"dbpedia_3310","Kaggle_1904533","0.0","0.0","0.5192307692307692","People's United Financial","people-s"
"dbpedia_3314","Kaggle_2067278","0.0","0.0","0.3735177865612649","Perella Weinberg Partners","resilience partners"
"dbpedia_3314","Kaggle_2635685","0.0","0.0","0.40260869565217394","Perella Weinberg Partners","partners holding partners"
"dbpedia_3315","Kaggle_1894789","0.0","0.0","0.3856275303643725","Perfect World (company)","mercado company"
"dbpedia_3315","Kaggle_2678029","0.0","0.0","0.3991228070175438","Perfect World (company)","ceramic tool company"
"dbpedia_3315","Kaggle_3264001","0.0","0.0","0.5789473684210527","Perfect World (company)","the world company"
"dbpedia_3315","Kaggle_3356240","0.0","0.0","0.4050751879699248","Perfect World (company)","the secret owl company"
"dbpedia_3315","Kaggle_3409638","0.0","0.0","0.40199637023593465","Perfect World (company)","harbert oil company inc"
"dbpedia_3319","Kaggle_1721779","0.8461538461538461","0.0","0.8516483516483517","Pernod Ricard","pernod ricard uk"
"dbpedia_3319","Kaggle_1840787","0.0","0.0","0.6966911764705882","Pernod Ricard","pernod ricard rouss"
"dbpedia_331","Kaggle_2532061","0.0","0.0","0.5512820512820512","Asana (software)","agent software ltd."
"dbpedia_332","Kaggle_1938476","0.0","0.0","0.3976034858387799","Asbury Automotive Group","assured automation"
"dbpedia_3339","Kaggle_1747451","0.0","0.0","0.47860962566844917","Petroleum & Resources Corporation","ministry of petroleum & mineral resources"
"dbpedia_3339","Kaggle_2537130","0.0","0.0","0.4310850439882698","Petroleum & Resources Corporation","century golden resources group co., ltd."
"dbpedia_3339","Kaggle_2666906","0.0","0.0","0.49572649572649574","Petroleum & Resources Corporation","european resources"
"dbpedia_3339","Kaggle_2764305","0.0","0.0","0.4021164021164021","Petroleum & Resources Corporation","pomor resources (pomor petroleum ltd)"
"dbpedia_3339","Kaggle_3362829","0.0","0.0","0.39198369565217395","Petroleum & Resources Corporation","future elements resources, inc."
"dbpedia_3339","Kaggle_3365597","0.0","0.6585365853658537","0.0","Petroleum & Resources Corporation","malaysia petroleum resources corporation [mprc]"
"dbpedia_3339","Kaggle_3426731","0.0","0.0","0.4706896551724138","Petroleum & Resources Corporation","bethel human resources"
"dbpedia_333","Kaggle_1912225","0.0","0.0","0.43356643356643354","Ascent Solar","ac solar, inc"
"dbpedia_3344","Kaggle_2312853","0.0","0.23636363636363636","0.0","Philippine Amusement and Gaming Corporation","lighthouse consulting corporation"
"dbpedia_3344","Kaggle_2469837","0.0","0.23728813559322035","0.0","Philippine Amusement and Gaming Corporation","mountaineering instruments corporation"
"dbpedia_3345","Kaggle_1926827","0.0","0.0","0.4260312944523471","Philippine Business Bank","philippine school of business administration"
"dbpedia_3345","Kaggle_2833666","0.0","0.0","0.3945121951219512","Philippine Business Bank","philippines-netherlands business council pnbc"
"dbpedia_3345","Kaggle_3130258","0.0","0.0","0.40442427680090753","Philippine Business Bank","philippine business council of abu dhabi (uae capital)"
"dbpedia_3345","Kaggle_3208662","0.30612244897959184","0.0","0.0","Philippine Business Bank","pbcwe (philippine business coalition for women empowerment)"
"dbpedia_3346","Kaggle_1768379","0.0","0.3018867924528302","0.0","Philippine National Construction Corporation","international construction equipment ltd."
"dbpedia_3346","Kaggle_1877447","0.0","0.0","0.45476190476190476","Philippine National Construction Corporation","industrial construction co., inc."
"dbpedia_3346","Kaggle_1892716","0.0","0.0","0.41468253968253965","Philippine National Construction Corporation","24 renovations technical & constructional l.t.d"
"dbpedia_3346","Kaggle_1926827","0.0","0.0","0.395810955961332","Philippine National Construction Corporation","philippine school of business administration"
"dbpedia_3346","Kaggle_2056447","0.0","0.0","0.39634146341463417","Philippine National Construction Corporation","yoland gulf metal construction"
"dbpedia_3346","Kaggle_2089569","0.0","0.0","0.46515151515151515","Philippine National Construction Corporation","renotal construction inc."
"dbpedia_3346","Kaggle_2128438","0.0","0.0","0.4508130081300813","Philippine National Construction Corporation","taylor renovation & construction inc."
"dbpedia_3346","Kaggle_2236087","0.0","0.0","0.42298850574712643","Philippine National Construction Corporation","t and l construction"
"dbpedia_3346","Kaggle_2268948","0.0","0.0","0.4738095238095238","Philippine National Construction Corporation","generation construction"
"dbpedia_3346","Kaggle_2274869","0.0","0.0","0.3802867383512545","Philippine National Construction Corporation","sterling engineering & construction"
"dbpedia_3346","Kaggle_2323345","0.0","0.0","0.3779569892473118","Philippine National Construction Corporation","cce construction"
"dbpedia_3346","Kaggle_2323989","0.0","0.36538461538461536","0.0","Philippine National Construction Corporation","multi development & construction corporation"
"dbpedia_3346","Kaggle_2340962","0.0","0.0","0.44487179487179485","Philippine National Construction Corporation","living stone construction, inc."
"dbpedia_3346","Kaggle_2414614","0.0","0.0","0.6119047619047618","Philippine National Construction Corporation","pacific national construction, inc."
"dbpedia_3346","Kaggle_2421026","0.0","0.0","0.46021505376344085","Philippine National Construction Corporation","tidal construction"
"dbpedia_3346","Kaggle_2437171","0.0","0.0","0.37520325203252036","Philippine National Construction Corporation","macdonald joinery and construction ltd"
"dbpedia_3346","Kaggle_2461019","0.0","0.0","0.4598039215686275","Philippine National Construction Corporation","p. c. snehal construction co."
"dbpedia_3346","Kaggle_2668022","0.0","0.5106382978723404","0.0","Philippine National Construction Corporation","tierra international construction corporation"
"dbpedia_3346","Kaggle_2917263","0.0","0.0","0.4469696969696969","Philippine National Construction Corporation","balfour beatty regional construction limited"
"dbpedia_3346","Kaggle_2976914","0.0","0.0","0.3797979797979798","Philippine National Construction Corporation","creative home solutions construction"
"dbpedia_3346","Kaggle_3012946","0.0","0.0","0.3923654568210263","Philippine National Construction Corporation","independence commercial construction, inc."
"dbpedia_3346","Kaggle_3043197","0.0","0.0","0.43414634146341463","Philippine National Construction Corporation","esi engineering and construction"
"dbpedia_3346","Kaggle_3076981","0.0","0.0","0.3960597826086957","Philippine National Construction Corporation","schmidt environmental construction, inc."
"dbpedia_3346","Kaggle_3198716","0.0","0.0","0.3945736434108527","Philippine National Construction Corporation","tidewater utility construction, inc"
"dbpedia_3346","Kaggle_3262453","0.0","0.0","0.44824561403508767","Philippine National Construction Corporation","livingston construction"
"dbpedia_3346","Kaggle_3356475","0.0","0.0","0.40632183908045977","Philippine National Construction Corporation","ml construction"
"dbpedia_3346","Kaggle_3400436","0.0","0.0","0.39487179487179486","Philippine National Construction Corporation","l. a. fuller & sons construction, ltd."
"dbpedia_3346","Kaggle_3409294","0.0","0.0","0.4303921568627451","Philippine National Construction Corporation","innova construction ltd."
"dbpedia_3346","Kaggle_3414379","0.0","0.0","0.5225490196078431","Philippine National Construction Corporation","lippincott construction"
"dbpedia_3347","Kaggle_1731846","0.0","0.0","0.43435858964741186","Philippine National Construction Corporation","property renovations and construction"
"dbpedia_3347","Kaggle_1785649","0.0","0.0","0.4115384615384615","Philippine National Construction Corporation","pacific tank & construction, inc."
"dbpedia_3347","Kaggle_1812685","0.0","0.0","0.4015151515151515","Philippine National Construction Corporation","pratt construction"
"dbpedia_3347","Kaggle_1823185","0.0","0.0","0.3946236559139785","Philippine National Construction Corporation","nir construction"
"dbpedia_3347","Kaggle_1902803","0.0","0.0","0.41403508771929826","Philippine National Construction Corporation","national retail construction group llc"
"dbpedia_3347","Kaggle_1969367","0.0","0.0","0.4361111111111111","Philippine National Construction Corporation","platinum x construction corp"
"dbpedia_3347","Kaggle_1988688","0.0","0.0","0.3904726181545386","Philippine National Construction Corporation","mckernan inspections & construction, inc."
"dbpedia_3347","Kaggle_2067200","0.0","0.0","0.410752688172043","Philippine National Construction Corporation","bell construction limited"
"dbpedia_3347","Kaggle_2197733","0.0","0.0","0.40198863636363635","Philippine National Construction Corporation","birmingham industrial construction"
"dbpedia_3347","Kaggle_2698586","0.0","0.0","0.3886178861788618","Philippine National Construction Corporation","murphymckenna construction group"
"dbpedia_3347","Kaggle_2736259","0.0","0.4418604651162791","0.0","Philippine National Construction Corporation","foxfort construction corporation"
"dbpedia_3347","Kaggle_2802666","0.0","0.0","0.43854166666666666","Philippine National Construction Corporation","cline construction"
"dbpedia_3347","Kaggle_2927837","0.0","0.0","0.42431972789115646","Philippine National Construction Corporation","engineering & environmental construction inc."
"dbpedia_3347","Kaggle_2931891","0.0","0.0","0.4784313725490196","Philippine National Construction Corporation","elevation construction limited"
"dbpedia_3347","Kaggle_2972510","0.0","0.0","0.5205882352941176","Philippine National Construction Corporation","ngi national constructors"
"dbpedia_3347","Kaggle_3020395","0.0","0.0","0.44408602150537635","Philippine National Construction Corporation","hilt construction inc"
"dbpedia_3347","Kaggle_3225834","0.0","0.0","0.4348484848484848","Philippine National Construction Corporation","lieto construction"
"dbpedia_3347","Kaggle_3334648","0.0","0.475","0.0","Philippine National Construction Corporation","bush construction corporation"
"dbpedia_3347","Kaggle_3437695","0.0","0.0","0.44509803921568625","Philippine National Construction Corporation","latinos construction"
"dbpedia_3347","Kaggle_3459593","0.0","0.0","0.38523533204384264","Philippine National Construction Corporation","syracuse environmental & construction group"
"dbpedia_3352","Kaggle_2279102","0.0","0.0","0.7638888888888888","Phoenix Group","phoenix fc"
"dbpedia_3352","Kaggle_2340591","0.0","0.0","0.9375","Phoenix Group","phoenix1"
"dbpedia_3352","Kaggle_2541784","0.0","0.0","0.5643939393939393","Phoenix Group","phoenix it group plc"
"dbpedia_3352","Kaggle_2954515","0.0","0.0","0.39338235294117646","Phoenix Group","phoenix massage, als"
"dbpedia_3364","Kaggle_2030235","0.0","0.0","0.37280701754385964","Pigeon (Korean company)","the diamond ring company"
"dbpedia_3366","Kaggle_1785576","0.0","0.0","0.4392156862745098","Ping An Insurance","insuranceko"
"dbpedia_3366","Kaggle_2148759","0.0","0.0","0.49444444444444446","Ping An Insurance","dfm insurance"
"dbpedia_3366","Kaggle_2296113","0.0","0.0","0.4058333333333334","Ping An Insurance","starr insurance and reinsurance limited"
"dbpedia_3366","Kaggle_3103342","0.0","0.0","0.494279176201373","Ping An Insurance","cindy vance insurance"
"dbpedia_3367","Kaggle_2002453","0.0","0.0","0.4116847826086957","Pinnacle Financial Partners","skylark partners, ltd."
"dbpedia_3367","Kaggle_2507186","0.0","0.0","0.420940170940171","Pinnacle Financial Partners","connecting partners sa"
"dbpedia_3367","Kaggle_2698543","0.0","0.4838709677419355","0.0","Pinnacle Financial Partners","virtus financial partners"
