"dataworld_1002","Kaggle_1215876","0.0","0.0","0.4833333333333334","CarMax","carpet max"
"dataworld_1909","Kaggle_982046","0.0","0.0","0.42007575757575755","Reliance Infrastructure","indiana build infrastructure private limited"
"dataworld_1912","Kaggle_1116565","0.0","0.0","0.33779761904761907","Poly Property Group","summit properties international"
"dataworld_1912","Kaggle_1470609","0.0","0.0","0.40588235294117647","Poly Property Group","property profits"
"dataworld_1912","Kaggle_199289","0.0","0.0","0.41950464396284826","Poly Property Group","liberty properties"
"dataworld_1912","Kaggle_415705","0.0","0.0","0.36961722488038273","Poly Property Group","key property services"
"dataworld_1915","Kaggle_1080140","0.0","0.6153846153846154","0.6923076923076923","Alexander's","alexander haas"
"dataworld_1915","Kaggle_1249516","0.0","0.0","0.4473684210526316","Alexander's","alexander carmichael, inc"
"dataworld_1915","Kaggle_284741","0.0","0.0","0.6071428571428571","Alexander's","alexander lloyd"
"dataworld_1916","Kaggle_1022020","0.0","0.0","0.47596153846153844","Two Harbors Investment","green harbor investments ????"
"dataworld_1916","Kaggle_1299761","0.0","0.0","0.42428785607196406","Two Harbors Investment","arbor investment advisors"
"dataworld_1916","Kaggle_1426984","0.0","0.0","0.3629310344827586","Two Harbors Investment","artfield investments"
"dataworld_1916","Kaggle_146306","0.0","0.8260869565217391","0.0","Two Harbors Investment","two harbors investment corp."
"dataworld_1916","Kaggle_1653079","0.0","0.0","0.39814814814814814","Two Harbors Investment","rocket investments"
"dataworld_1916","Kaggle_1665168","0.0","0.0","0.34394341290893016","Two Harbors Investment","brookstreet mortgage investment corporation"
"dataworld_1916","Kaggle_214467","0.0","0.0","0.4204545454545454","Two Harbors Investment","tico (terminal investment corporation)"
"dataworld_1916","Kaggle_627221","0.0","0.0","0.32264957264957267","Two Harbors Investment","million link (china) investment ltd."
"dataworld_1916","Kaggle_698941","0.0","0.0","0.34884884884884887","Two Harbors Investment","axiom alternative investments"
"dataworld_1916","Kaggle_857590","0.0","0.0","0.42314814814814816","Two Harbors Investment","jamjar investments"
"dataworld_1918","Kaggle_1008716","0.0","0.0","0.5606060606060607","Health Net","healthrad"
"dataworld_1918","Kaggle_1024874","0.0","0.0","0.4776785714285714","Health Net","health concepts ltd"
"dataworld_1918","Kaggle_117029","0.0","0.0","0.6161616161616161","Health Net","health pei"
"dataworld_1918","Kaggle_1190865","0.0","0.0","0.3421052631578947","Health Net","healthamerica realty group"
"dataworld_1918","Kaggle_1511713","0.0","0.0","0.4452380952380952","Health Net","health wealth & fit"
"dataworld_1918","Kaggle_164266","0.0","0.0","0.3638888888888889","Health Net","healthsun health plans, inc"
"dataworld_1918","Kaggle_821377","0.0","0.0","0.3361244019138756","Health Net","health at hand healthcare"
"dataworld_1918","Kaggle_911072","0.0","0.0","0.3386363636363636","Health Net","the health insurance store inc."
"dataworld_1923","Kaggle_1145740","0.0","0.0","0.3267451640033642","Interconexion Electrica","intercontinental coffee trading"
"dataworld_1923","Kaggle_1575812","0.0","0.0","0.32765151515151514","Interconexion Electrica","s&m electrical ltd"
"dataworld_1923","Kaggle_159225","0.0","0.0","0.36609336609336607","Interconexion Electrica","intermountain rural electric association"
"dataworld_1923","Kaggle_1614650","0.0","0.0","0.40259740259740256","Interconexion Electrica","technic electric ltd"
"dataworld_1923","Kaggle_1653416","0.0","0.0","0.47195767195767196","Interconexion Electrica","interlink lighting & electrical"
"dataworld_1923","Kaggle_215842","0.0","0.0","0.37","Interconexion Electrica","hero electric"
"dataworld_1923","Kaggle_266068","0.0","0.0","0.3361823361823362","Interconexion Electrica","mic tech center,mic electronics ltd"
"dataworld_1923","Kaggle_352877","0.0","0.0","0.3846153846153846","Interconexion Electrica","stearn electric co ltd"
"dataworld_1923","Kaggle_364778","0.0","0.0","0.43885869565217395","Interconexion Electrica","eis automation & electrical"
"dataworld_1923","Kaggle_460127","0.0","0.0","0.3234848484848485","Interconexion Electrica","orient semiconductor electronics ltd."
"dataworld_1923","Kaggle_552776","0.0","0.0","0.3953804347826087","Interconexion Electrica","integrated electrical technologies corporation (iet corporation)"
"dataworld_1923","Kaggle_591456","0.0","0.0","0.34139784946236557","Interconexion Electrica","integrated detector electronics as"
"dataworld_1923","Kaggle_639246","0.0","0.0","0.44664031620553357","Interconexion Electrica","interelectra"
"dataworld_1923","Kaggle_723176","0.0","0.0","0.37012987012987014","Interconexion Electrica","carpenter electric inc."
"dataworld_1923","Kaggle_740675","0.0","0.0","0.3241025641025641","Interconexion Electrica","centurion micro electronics"
"dataworld_1923","Kaggle_872316","0.0","0.0","0.3892045454545454","Interconexion Electrica","intercom engineering"
"dataworld_1923","Kaggle_936299","0.0","0.0","0.39890282131661436","Interconexion Electrica","ironwood electric"
"dataworld_1923","Kaggle_962806","0.0","0.0","0.7330434782608696","Interconexion Electrica","inter connection electric"
"dataworld_1924","Kaggle_1236229","0.0","0.0","0.6363636363636364","Old Republic International","re-public"
"dataworld_1924","Kaggle_123963","0.0","0.0","0.5034965034965035","Old Republic International","the republican"
"dataworld_1924","Kaggle_1369241","0.0","0.0","0.33277591973244147","Old Republic International","rockwool, a.s, czech republic"
"dataworld_1924","Kaggle_548661","0.0","0.0","0.6783216783216783","Old Republic International","the red republic"
"dataworld_1924","Kaggle_723143","0.0","0.0","0.35543478260869565","Old Republic International","allegro group czech republic"
"dataworld_1924","Kaggle_83085","0.0","0.4411764705882353","0.0","Old Republic International","public radio international (pri)"
"dataworld_1924","Kaggle_96364","0.0","0.21818181818181817","0.0","Old Republic International","international food policy research institute  (ifpri)"
"dataworld_192","Kaggle_101677","0.0","0.0","0.5419580419580419","Telstra","telkomtelstra"
"dataworld_195","Kaggle_1420505","0.0","0.0","0.3467432950191571","Schneider Electric","shopline electronic"
"dataworld_195","Kaggle_143365","0.0","0.0","0.4781512605042017","Schneider Electric","schneider electric buildings finland oy"
"dataworld_195","Kaggle_1497304","0.0","0.0","0.4341649341649342","Schneider Electric","schneider electric it business india private limited"
"dataworld_195","Kaggle_1605780","0.0","0.0","0.48930481283422456","Schneider Electric","chief electric co"
"dataworld_195","Kaggle_1612472","0.0","0.0","0.35023041474654376","Schneider Electric","shenzhen neo electronic co., ltd"
"dataworld_195","Kaggle_177624","0.0","0.0","0.548582995951417","Schneider Electric","schweizer electronic ag"
"dataworld_195","Kaggle_24762","0.0","0.0","0.6666666666666666","Schneider Electric","pelco by schneider electric"
"dataworld_195","Kaggle_32232","0.0","0.0","0.4852813852813853","Schneider Electric","schneider electric industrial services"
"dataworld_195","Kaggle_418441","0.0","0.0","0.34398496240601506","Schneider Electric","rensenhouse electric"
"dataworld_195","Kaggle_464949","0.0","0.0","0.41911764705882354","Schneider Electric","chicago electric"
"dataworld_195","Kaggle_544990","0.0","0.0","0.4779411764705882","Schneider Electric","sunrise electric"
"dataworld_195","Kaggle_956409","0.0","0.0","0.6225071225071226","Schneider Electric","schneider electric consulting"
"dataworld_197","Kaggle_1014042","0.0","0.0","0.45104895104895104","China State Construction","valley concrete & construction, inc"
"dataworld_197","Kaggle_1014112","0.0","0.0","0.3424242424242424","China State Construction","edge construction supply, inc."
"dataworld_197","Kaggle_1024379","0.0","0.0","0.3326530612244898","China State Construction","a&b real estate development construction and investment corp"
"dataworld_197","Kaggle_102836","0.0","0.32608695652173914","0.3702107279693486","China State Construction","hoa binh construction and real estate corporation"
"dataworld_197","Kaggle_1033417","0.0","0.0","0.33484162895927605","China State Construction","slipco constructions private limited"
"dataworld_197","Kaggle_103907","0.0","0.0","0.43572984749455346","China State Construction","coastal construction products"
"dataworld_197","Kaggle_1050260","0.0","0.0","0.3319377990430622","China State Construction","shandong hongda construction machine group co.,ltd"
"dataworld_197","Kaggle_1055251","0.0","0.0","0.445141065830721","China State Construction","mardini constructions"
"dataworld_197","Kaggle_1061239","0.0","0.0","0.5275974025974026","China State Construction","private construction s.r.o."
"dataworld_197","Kaggle_1069955","0.0","0.0","0.33883883883883886","China State Construction","multiplex construction europe limited"
"dataworld_197","Kaggle_1082212","0.0","0.84","0.8430769230769231","China State Construction","china state construction land"
"dataworld_197","Kaggle_1084434","0.0","0.0","0.4851097178683385","China State Construction","dykhouse construction, inc."
"dataworld_197","Kaggle_1097657","0.0","0.0","0.33279220779220775","China State Construction","construction masters, inc."
"dataworld_197","Kaggle_1097760","0.0","0.0","0.35859728506787336","China State Construction","abc construction contracting, inc."
"dataworld_197","Kaggle_1108547","0.0","0.0","0.36271777003484323","China State Construction","the castle group marine engineering & construction"
"dataworld_197","Kaggle_1109882","0.0","0.0","0.5410557184750733","China State Construction","clearwater construction"
"dataworld_197","Kaggle_1109930","0.0","0.0","0.4776021080368906","China State Construction","mid atlantic construction group"
"dataworld_197","Kaggle_1111568","0.0","0.0","0.32575757575757575","China State Construction","equalate consulting"
"dataworld_197","Kaggle_1115260","0.0","0.0","0.33958151700087186","China State Construction","elite construction and fabrication, llc"
"dataworld_197","Kaggle_1127396","0.0","0.0","0.3801742919389979","China State Construction","oscrete construction products."
"dataworld_197","Kaggle_1129230","0.0","0.0","0.563782991202346","China State Construction","white stone construction, inc."
"dataworld_197","Kaggle_1139789","0.0","0.0","0.5148148148148148","China State Construction","infrastructure constructions"
"dataworld_197","Kaggle_1155905","0.0","0.0","0.3907982261640798","China State Construction","china nuclear industry 22nd construction co.,ltd"
"dataworld_197","Kaggle_1159042","0.0","0.0","0.5446127946127947","China State Construction","hi tech construction ltd."
"dataworld_197","Kaggle_1164097","0.0","0.0","0.3988522238163558","China State Construction","national maintenance & construction inc. (nm&c inc.)"
"dataworld_197","Kaggle_1176260","0.0","0.0","0.46285714285714286","China State Construction","whiting turner construction"
"dataworld_197","Kaggle_1180213","0.0","0.0","0.4313186813186813","China State Construction","shenzhen bauing construction group"
"dataworld_197","Kaggle_1192271","0.0","0.0","0.5075757575757576","China State Construction","catalyst construction"
"dataworld_197","Kaggle_1194767","0.0","0.0","0.4563492063492064","China State Construction","marti innovative constructions"
"dataworld_197","Kaggle_1204970","0.0","0.0","0.4289772727272727","China State Construction","a.t.k. general construction ltd."
"dataworld_197","Kaggle_1207479","0.0","0.0","0.3396825396825397","China State Construction","omni crest engineering and construction pte ltd"
"dataworld_197","Kaggle_1211330","0.0","0.0","0.4388440860215054","China State Construction","abate construction company"
"dataworld_197","Kaggle_1211367","0.0","0.0","0.4122738001573564","China State Construction","behsaz kashane tehran construction co."
"dataworld_197","Kaggle_1216091","0.0","0.0","0.35906432748538014","China State Construction","australian native landscape constructions"
"dataworld_197","Kaggle_1221622","0.0","0.0","0.4736590038314177","China State Construction","alloi architecture + construction"
"dataworld_197","Kaggle_1228313","0.0","0.0","0.36596736596736595","China State Construction","liming mining and construction machinery co., ltd"
"dataworld_197","Kaggle_1229802","0.21666666666666667","0.0","0.0","China State Construction","egyptswiss construction&tourism development real estate s.a.e."
"dataworld_197","Kaggle_1229996","0.0","0.0","0.362934362934363","China State Construction","eiffage construction cote d'azur"
"dataworld_197","Kaggle_1233717","0.0","0.0","0.3686813186813187","China State Construction","terrace construction company inc."
"dataworld_197","Kaggle_1239117","0.0","0.0","0.4343629343629344","China State Construction","arkitech advanced construction technologies"
"dataworld_197","Kaggle_1245910","0.0","0.0","0.32542819499341236","China State Construction","bass construction company, inc."
"dataworld_197","Kaggle_1260408","0.0","0.0","0.4954545454545454","China State Construction","j.r.t. construction, co."
"dataworld_197","Kaggle_126634","0.0","0.0","0.42735042735042733","China State Construction","marous brothers construction"
"dataworld_197","Kaggle_127264","0.0","0.0","0.40406719717064543","China State Construction","great southwestern construction, inc."
"dataworld_197","Kaggle_1274901","0.0","0.0","0.3637218045112782","China State Construction","universal construction company, inc."
"dataworld_197","Kaggle_1274948","0.0","0.0","0.32461240310077516","China State Construction","solar consultancy and construction services"
"dataworld_197","Kaggle_127588","0.0","0.0","0.36175710594315247","China State Construction","tas commercial concrete construction, llc"
"dataworld_197","Kaggle_1277314","0.0","0.0","0.3994579945799458","China State Construction","china national chemical engineering third construction co., ltd."
"dataworld_197","Kaggle_1290005","0.0","0.0","0.3874521072796935","China State Construction","malate construction and development corporation"
"dataworld_197","Kaggle_1300830","0.0","0.0","0.4410774410774411","China State Construction","edge concrete construction llc"
"dataworld_197","Kaggle_1302820","0.0","0.0","0.39653716216216217","China State Construction","combs concrete construction company"
"dataworld_197","Kaggle_130720","0.0","0.0","0.42435897435897435","China State Construction","kleenco maintenance & construction"
"dataworld_197","Kaggle_1309825","0.0","0.0","0.481764705882353","China State Construction","jag and associates construction inc."
"dataworld_197","Kaggle_1323184","0.0","0.0","0.39439439439439444","China State Construction","universal piling and construction ltd"
"dataworld_197","Kaggle_1335045","0.0","0.0","0.5218855218855218","China State Construction","frazee construction"
"dataworld_197","Kaggle_1336378","0.0","0.0","0.3378825475599669","China State Construction","bhangals construction consultants ltd"
"dataworld_197","Kaggle_1340606","0.0","0.0","0.40689655172413797","China State Construction","china construction bank corporation, zürich branch"
"dataworld_197","Kaggle_1368050","0.0","0.0","0.3948106591865358","China State Construction","allmore constructions pty ltd"
"dataworld_197","Kaggle_1370758","0.0","0.0","0.32217261904761907","China State Construction","california construction management, inc."
"dataworld_197","Kaggle_1377434","0.0","0.0","0.5696969696969697","China State Construction","citiscape construction"
"dataworld_197","Kaggle_1382665","0.0","0.0","0.3817647058823529","China State Construction","prince construction company inc."
"dataworld_197","Kaggle_1393478","0.0","0.0","0.49915824915824913","China State Construction","beedie construction co ltd"
"dataworld_197","Kaggle_1394724","0.0","0.0","0.40285714285714286","China State Construction","horseshoe hill construction inc."
"dataworld_197","Kaggle_1409293","0.0","0.0","0.5915178571428572","China State Construction","3 point real estate & construction"
"dataworld_197","Kaggle_1421284","0.0","0.0","0.32987012987012987","China State Construction","chris sale consulting"
"dataworld_197","Kaggle_1437881","0.0","0.0","0.3484719864176571","China State Construction","arabco for construction and real estate"
"dataworld_197","Kaggle_1444345","0.0","0.0","0.5609090909090909","China State Construction","gast construction co., inc."
"dataworld_197","Kaggle_1470335","0.0","0.0","0.5827922077922078","China State Construction","vintage construction, inc."
"dataworld_197","Kaggle_1473294","0.0","0.0","0.5183284457478006","China State Construction","innovative construction inc."
"dataworld_197","Kaggle_1473524","0.0","0.0","0.4165057915057915","China State Construction","espace habitat construction sa hlm"
"dataworld_197","Kaggle_1474242","0.0","0.0","0.37428337428337427","China State Construction","hoette concrete construction company inc."
"dataworld_197","Kaggle_1474884","0.0","0.0","0.42823858341099724","China State Construction","allied restoration and construction"
"dataworld_197","Kaggle_1476522","0.0","0.0","0.3412280701754386","China State Construction","acuite construction intelligence"
"dataworld_197","Kaggle_1495633","0.0","0.0","0.3301435406698564","China State Construction","china construction bank (europe) s.a. barcelona branch"
"dataworld_197","Kaggle_1498401","0.0","0.0","0.36705882352941177","China State Construction","hong xin construction sdn bhd"
"dataworld_197","Kaggle_150037","0.0","0.0","0.42773892773892774","China State Construction","ccb - china construction bank brasil"
"dataworld_197","Kaggle_1504759","0.0","0.0","0.3484952120383037","China State Construction","seaworks co. - marine construction & dredging"
"dataworld_197","Kaggle_1507016","0.0","0.0","0.35042735042735046","China State Construction","cornell construction company, inc."
"dataworld_197","Kaggle_1508316","0.0","0.0","0.3870588235294118","China State Construction","daro flooring constructions"
"dataworld_197","Kaggle_150848","0.0","0.0","0.48705882352941177","China State Construction","pcl industrial construction co."
"dataworld_197","Kaggle_1513594","0.0","0.0","0.4764309764309764","China State Construction","blue-con construction"
"dataworld_197","Kaggle_1514961","0.0","0.0","0.359775641025641","China State Construction","minnesota construction association"
"dataworld_197","Kaggle_1524300","0.0","0.0","0.4058441558441559","China State Construction","dag construction, llc"
"dataworld_197","Kaggle_1524317","0.0","0.0","0.5181818181818182","China State Construction","s.a.c. construction limited"
"dataworld_197","Kaggle_1525624","0.0","0.0","0.4501466275659824","China State Construction","masterwork construction"
"dataworld_197","Kaggle_1549146","0.0","0.0","0.3316286388670338","China State Construction","ortega juneau construction company"
"dataworld_197","Kaggle_1554862","0.0","0.0","0.4675","China State Construction","v&g concrete construction pty ltd"
"dataworld_197","Kaggle_1554938","0.0","0.0","0.45022624434389136","China State Construction","la limousine de constructions"
"dataworld_197","Kaggle_155501","0.0","0.0","0.34716732542819495","China State Construction","zakhem construction ghana ltd"
"dataworld_197","Kaggle_1556627","0.0","0.0","0.7215909090909091","China State Construction","bi state construction co inc"
"dataworld_197","Kaggle_1558691","0.0","0.0","0.3555452003727866","China State Construction","colonial construction materials, inc."
"dataworld_197","Kaggle_1561560","0.0","0.0","0.39227799227799226","China State Construction","trimatrix stone inc. & trimatrix construction inc."
"dataworld_197","Kaggle_1574887","0.0","0.0","0.4842799188640974","China State Construction","choice concrete construction, llc."
"dataworld_197","Kaggle_1578508","0.0","0.0","0.3688747731397459","China State Construction","mahindra construction equipment"
"dataworld_197","Kaggle_1579387","0.0","0.0","0.47","China State Construction","we construction ab"
"dataworld_197","Kaggle_1589178","0.0","0.0","0.46212121212121204","China State Construction","moncrief construction ltd."
"dataworld_197","Kaggle_1593216","0.0","0.0","0.4120370370370371","China State Construction","washington state correctional industries"
"dataworld_197","Kaggle_1596940","0.0","0.0","0.3450772200772201","China State Construction","aspire construction management"
"dataworld_197","Kaggle_1616272","0.0","0.0","0.48426573426573427","China State Construction","greco construction"
"dataworld_197","Kaggle_1633383","0.0","0.0","0.39064558629776025","China State Construction","vm romano construction group pty ltd"
"dataworld_197","Kaggle_1634042","0.0","0.0","0.37042925278219396","China State Construction","constructability construction & design"
"dataworld_197","Kaggle_1650288","0.0","0.0","0.5152027027027027","China State Construction","grace homes real estate & construction inc."
"dataworld_197","Kaggle_1658664","0.0","0.0","0.5751748251748252","China State Construction","coast construction group"
"dataworld_197","Kaggle_1658682","0.0","0.0","0.6085858585858586","China State Construction","coastal construction group"
"dataworld_197","Kaggle_166162","0.0","0.0","0.39253393665158376","China State Construction","eastern construction company limited"
"dataworld_197","Kaggle_16749","0.0","0.0","0.5513157894736842","China State Construction","china state construction engrg. corp. (middle east) (l.l.c.)"
"dataworld_197","Kaggle_1696859","0.0","0.0","0.4673174872665535","China State Construction","carolina restoration & construction, inc."
"dataworld_197","Kaggle_1699800","0.0","0.0","0.45586297760210803","China State Construction","rich mathers construction, inc."
"dataworld_197","Kaggle_1701327","0.0","0.0","0.4412280701754386","China State Construction","steadfast marine construction, llc"
"dataworld_197","Kaggle_171815","0.0","0.0","0.3901996370235934","China State Construction","ekon industry construction and trade inc."
"dataworld_197","Kaggle_179361","0.0","0.0","0.343108504398827","China State Construction","smcc construction india ltd"
"dataworld_197","Kaggle_179456","0.0","0.0","0.36546840958605664","China State Construction","lecesse construction services"
"dataworld_197","Kaggle_182397","0.0","0.0","0.4517045454545454","China State Construction","alpha omega construction group inc."
"dataworld_197","Kaggle_190328","0.0","0.0","0.6683501683501682","China State Construction","china west construction group co., ltd"
"dataworld_197","Kaggle_199392","0.0","0.0","0.3355072463768116","China State Construction","ccs construction staffing"
"dataworld_197","Kaggle_212406","0.0","0.0","0.4329268292682927","China State Construction","sun group real estate, construction & hospitality"
"dataworld_197","Kaggle_222580","0.0","0.0","0.4456043956043956","China State Construction","golden triangle construction, co"
"dataworld_197","Kaggle_222620","0.0","0.0","0.4219348659003831","China State Construction","fairmate construction chemicals"
"dataworld_197","Kaggle_249238","0.0","0.0","0.5012254901960784","China State Construction","thomas & marker construction"
"dataworld_197","Kaggle_250085","0.0","0.0","0.4551282051282051","China State Construction","cast - a real estate & construction consultancy"
"dataworld_197","Kaggle_250430","0.0","0.0","0.46705882352941175","China State Construction","herman/stewart construction"
"dataworld_197","Kaggle_255283","0.0","0.0","0.34950859950859947","China State Construction","chesapeake contracting group"
"dataworld_197","Kaggle_258379","0.0","0.0","0.34942084942084944","China State Construction","m.m. parrish construction company"
"dataworld_197","Kaggle_260377","0.0","0.0","0.32905982905982906","China State Construction","talenco - talents in engineering & construction"
"dataworld_197","Kaggle_26107","0.0","0.0","0.5839160839160839","China State Construction","china construction bank (asia) corporation limited"
"dataworld_197","Kaggle_262204","0.0","0.0","0.3342245989304813","China State Construction","metropolitan electrical construction"
"dataworld_197","Kaggle_276971","0.0","0.0","0.5015151515151515","China State Construction","3 phase line construction inc."
"dataworld_197","Kaggle_29002","0.0","0.0","0.36958443854995576","China State Construction","petron engineering construction limited"
"dataworld_197","Kaggle_2950","0.0","0.0","0.6907114624505929","China State Construction","china construction bank"
"dataworld_197","Kaggle_298071","0.0","0.0","0.35234305923961096","China State Construction","swietelsky construction company ltd"
"dataworld_197","Kaggle_309002","0.0","0.0","0.553030303030303","China State Construction","citnalta construction corp"
"dataworld_197","Kaggle_315936","0.0","0.0","0.38682581786030057","China State Construction","trainor commercial construction, inc."
"dataworld_197","Kaggle_327763","0.0","0.0","0.41550116550116545","China State Construction","china nuclear industry huaxing construction co. ltd"
"dataworld_197","Kaggle_328420","0.0","0.0","0.4993412384716732","China State Construction","trendsetter construction, inc."
"dataworld_197","Kaggle_342155","0.0","0.0","0.4749034749034749","China State Construction","starworth infrastructure and construction ltd."
"dataworld_197","Kaggle_342260","0.0","0.0","0.4280701754385965","China State Construction","kohinoor planet constructions pvt. ltd."
"dataworld_197","Kaggle_346341","0.0","0.0","0.36212121212121207","China State Construction","tifra telecom constructions & services"
"dataworld_197","Kaggle_347924","0.0","0.0","0.3323170731707317","China State Construction","cdc construction & access construction products"
"dataworld_197","Kaggle_355714","0.0","0.0","0.6236363636363637","China State Construction","create construction ltd"
"dataworld_197","Kaggle_366176","0.0","0.0","0.33016304347826086","China State Construction","solid constructions egypt"
"dataworld_197","Kaggle_368411","0.0","0.0","0.3437283437283437","China State Construction","choksey chemicals- construction chemicals"
"dataworld_197","Kaggle_371172","0.0","0.0","0.33251231527093594","China State Construction","autodesk construction solutions"
"dataworld_197","Kaggle_380767","0.0","0.0","0.3286549707602339","China State Construction","spaceframe china - construction & engineering"
"dataworld_197","Kaggle_382044","0.0","0.0","0.32705882352941174","China State Construction","prava construction services, inc."
"dataworld_197","Kaggle_385767","0.0","0.0","0.43434343434343436","China State Construction","china construction bank (new zealand) limited"
"dataworld_197","Kaggle_395251","0.0","0.0","0.3835227272727273","China State Construction","fujseng construction llc"
"dataworld_197","Kaggle_399462","0.0","0.0","0.47171945701357465","China State Construction","antalya homes real estate & construction"
"dataworld_197","Kaggle_405007","0.0","0.0","0.4728739002932551","China State Construction","wilshire construction, lp"
"dataworld_197","Kaggle_405126","0.0","0.0","0.43412384716732544","China State Construction","north branch construction, inc."
"dataworld_197","Kaggle_405851","0.0","0.0","0.3365102639296188","China State Construction","g s e construction company inc"
"dataworld_197","Kaggle_407977","0.0","0.0","0.39487179487179486","China State Construction","continental construction company, inc."
"dataworld_197","Kaggle_41714","0.0","0.0","0.48580645161290326","China State Construction","choate construction company"
"dataworld_197","Kaggle_446148","0.0","0.0","0.41291291291291293","China State Construction","heartland retail construction"
"dataworld_197","Kaggle_450214","0.0","0.0","0.35551948051948057","China State Construction","construction gératek"
"dataworld_197","Kaggle_463528","0.0","0.0","0.5414402173913043","China State Construction","thomas-grace construction inc."
"dataworld_197","Kaggle_464155","0.0","0.0","0.33457595526561046","China State Construction","lathrop construction associates, inc."
"dataworld_197","Kaggle_475423","0.0","0.0","0.3831168831168831","China State Construction","exr construction (pty) ltd"
"dataworld_197","Kaggle_480697","0.0","0.0","0.5040760869565217","China State Construction","continental construction"
"dataworld_197","Kaggle_480804","0.275","0.0","0.36330645161290326","China State Construction","north star construction management, inc."
"dataworld_197","Kaggle_483634","0.0","0.0","0.6863636363636363","China State Construction","all state construction"
"dataworld_197","Kaggle_485477","0.0","0.0","0.4205989110707804","China State Construction","gtc - golden triangle construction, inc"
"dataworld_197","Kaggle_4945","0.0","0.5526315789473685","0.623109243697479","China State Construction","china state construction engrg. corp. ltd(cscec)"
"dataworld_197","Kaggle_506748","0.0","0.0","0.48406593406593407","China State Construction","gohmann asphalt and construction, inc."
"dataworld_197","Kaggle_516207","0.0","0.0","0.5022488755622189","China State Construction","china construction bank (europe) s.a."
"dataworld_197","Kaggle_518846","0.0","0.0","0.4522144522144522","China State Construction","china civil engineering construction"
"dataworld_197","Kaggle_530262","0.0","0.0","0.5194805194805195","China State Construction","hirsch construction corp."
"dataworld_197","Kaggle_530890","0.0","0.0","0.34600879949717156","China State Construction","mec2:  mechanical engineering & construction corp"
"dataworld_197","Kaggle_533184","0.0","0.0","0.546969696969697","China State Construction","milestone construction"
"dataworld_197","Kaggle_539564","0.0","0.0","0.49560117302052786","China State Construction","centerline construction"
"dataworld_197","Kaggle_543610","0.0","0.0","0.36627906976744184","China State Construction","twin termite pest control & construction"
"dataworld_197","Kaggle_565693","0.0","0.0","0.40076013513513514","China State Construction","dmc consultants, inc. (dba dmc construction, inc.)"
"dataworld_197","Kaggle_568629","0.0","0.0","0.3878787878787878","China State Construction","evolve constructions pty ltd"
"dataworld_197","Kaggle_571219","0.0","0.0","0.361764705882353","China State Construction","gerace construction company"
"dataworld_197","Kaggle_572844","0.0","0.0","0.34696969696969693","China State Construction","independence construction materials"
"dataworld_197","Kaggle_595099","0.0","0.0","0.41238471673254284","China State Construction","meadowbrook construction inc."
"dataworld_197","Kaggle_606296","0.0","0.0","0.3994360902255639","China State Construction","ainsworth benning construction, inc."
"dataworld_197","Kaggle_607696","0.0","0.0","0.34578544061302685","China State Construction","nelson and sons construction company, inc"
"dataworld_197","Kaggle_612913","0.30612244897959184","0.0","0.3487133984028394","China State Construction","china jingye construction engineering (singapore) pte ltd"
"dataworld_197","Kaggle_617400","0.0","0.0","0.353968253968254","China State Construction","commonwealth engineering and construction"
"dataworld_197","Kaggle_639266","0.0","0.0","0.32840028188865394","China State Construction","ohl ireland construction and engineering ltd"
"dataworld_197","Kaggle_659130","0.0","0.0","0.4744318181818182","China State Construction","adamantium construction co."
"dataworld_197","Kaggle_659251","0.0","0.0","0.3425925925925926","China State Construction","midwest construction products corporation"
"dataworld_197","Kaggle_659598","0.0","0.0","0.4154704944178628","China State Construction","constantine commercial construction"
"dataworld_197","Kaggle_664041","0.0","0.0","0.5532915360501567","China State Construction","chris-tel construction"
"dataworld_197","Kaggle_665701","0.0","0.0","0.4245107176141659","China State Construction","vefa prefabricated construction"
"dataworld_197","Kaggle_671014","0.0","0.0","0.34868421052631576","China State Construction","??????????? marushin shitaka construction co., ltd"
"dataworld_197","Kaggle_677353","0.0","0.0","0.3879120879120879","China State Construction","alliance construction and design"
"dataworld_197","Kaggle_682811","0.0","0.0","0.3690587138863001","China State Construction","alliance construction materials ltd."
"dataworld_197","Kaggle_689606","0.0","0.0","0.34945054945054943","China State Construction","skyline construction company"
"dataworld_197","Kaggle_693163","0.0","0.0","0.34679802955665023","China State Construction","a & c construction & installation llc"
"dataworld_197","Kaggle_714100","0.0","0.0","0.34775767112509837","China State Construction","diversified construction of oklahoma"
"dataworld_197","Kaggle_714103","0.0","0.0","0.41721132897603486","China State Construction","complete construction service"
"dataworld_197","Kaggle_715582","0.0","0.0","0.46875","China State Construction","c&c consulting construction group"
"dataworld_197","Kaggle_715595","0.0","0.0","0.3466666666666667","China State Construction","prime construction services"
"dataworld_197","Kaggle_718821","0.46511627906976744","0.0","0.4883720930232558","China State Construction","??????????  china state construction international investments ltd."
"dataworld_197","Kaggle_71939","0.0","0.0","0.34693877551020413","China State Construction","epstein architecture, engineering and construction"
"dataworld_197","Kaggle_766797","0.0","0.0","0.709090909090909","China State Construction","tri-state construction, inc."
"dataworld_197","Kaggle_769848","0.0","0.0","0.41060606060606064","China State Construction","doerre construction co., llc"
"dataworld_197","Kaggle_772085","0.0","0.0","0.44994994994994997","China State Construction","mcinnis brothers construction, inc."
"dataworld_197","Kaggle_773948","0.0","0.0","0.36079545454545453","China State Construction","arrighi construction, llc"
