"dataworld_1005","Kaggle_4186360","0.0","0.0","0.2860576923076923","Hang Lung Group","hangzhou meian motor co., ltd"
"dataworld_256","Kaggle_4041420","0.28888888888888886","0.0","0.0","Brookfield Asset Management","singer & friedlander asset management llp"
"dataworld_256","Kaggle_4042323","0.0","0.0","0.40194805194805194","Brookfield Asset Management","robin hood asset management cooperative"
"dataworld_256","Kaggle_4048538","0.0","0.0","0.45977011494252873","Brookfield Asset Management","carbon beach asset management llc"
"dataworld_256","Kaggle_4049038","0.0","0.0","0.57875","Brookfield Asset Management","r-squared asset management co., ltd."
"dataworld_256","Kaggle_4051144","0.0","0.0","0.5566666666666666","Brookfield Asset Management","regent asset management international ltd"
"dataworld_256","Kaggle_4077646","0.0","0.0","0.3038563829787234","Brookfield Asset Management","carley bakker - reputation management"
"dataworld_256","Kaggle_4088138","0.0","0.0","0.5441379310344827","Brookfield Asset Management","dewa asset management ag"
"dataworld_256","Kaggle_4096889","0.0","0.0","0.38903225806451613","Brookfield Asset Management","kairos management technologies"
"dataworld_256","Kaggle_4106787","0.0","0.0","0.5872727272727273","Brookfield Asset Management","broadreach asset management"
"dataworld_256","Kaggle_4117102","0.0","0.0","0.41428571428571426","Brookfield Asset Management","prima waste management, inc."
"dataworld_256","Kaggle_4119940","0.0","0.0","0.40121212121212124","Brookfield Asset Management","link case management ltd"
"dataworld_256","Kaggle_4131237","0.0","0.0","0.3143285821455364","Brookfield Asset Management","junior investment management by tbs"
"dataworld_256","Kaggle_4135824","0.0","0.0","0.35428571428571426","Brookfield Asset Management","rw property management"
"dataworld_256","Kaggle_4135862","0.0","0.0","0.3511111111111111","Brookfield Asset Management","vital wealth management"
"dataworld_256","Kaggle_4137215","0.0","0.0","0.5041379310344828","Brookfield Asset Management","gl asset management uk"
"dataworld_256","Kaggle_4143600","0.0","0.0","0.336969696969697","Brookfield Asset Management","asset management concepts, inc."
"dataworld_256","Kaggle_4187347","0.0","0.0","0.3475609756097561","Brookfield Asset Management","triglobal capital management inc"
"dataworld_256","Kaggle_4188859","0.0","0.0","0.5111764705882353","Brookfield Asset Management","harvester asset management"
"dataworld_256","Kaggle_4191488","0.0","0.0","0.5257142857142857","Brookfield Asset Management","monticello asset management"
"dataworld_256","Kaggle_4197926","0.0","0.0","0.30392156862745096","Brookfield Asset Management","prudentia insurance and wealth management inc."
"dataworld_256","Kaggle_4208718","0.0","0.0","0.44252873563218387","Brookfield Asset Management","silverlight asset management, llc"
"dataworld_256","Kaggle_4211779","0.0","0.0","0.29093799682034976","Brookfield Asset Management","bridewell park (wormley) management company limited"
"dataworld_256","Kaggle_4213006","0.0","0.0","0.34464285714285714","Brookfield Asset Management","envision investment management"
"dataworld_256","Kaggle_4213025","0.0","0.0","0.30909943714821764","Brookfield Asset Management","quest capital & risk management"
"dataworld_256","Kaggle_4214580","0.0","0.0","0.5057142857142858","Brookfield Asset Management","icecapital asset management"
"dataworld_256","Kaggle_4226335","0.0","0.0","0.34857142857142853","Brookfield Asset Management","news project management"
"dataworld_256","Kaggle_4242223","0.0","0.0","0.29780564263322884","Brookfield Asset Management","oaktree capital management (uk) llp"
"dataworld_256","Kaggle_4252211","0.0","0.0","0.2796257796257796","Brookfield Asset Management","educomp infrastructure & school management limited"
"dataworld_256","Kaggle_4260994","0.0","0.0","0.3533333333333333","Brookfield Asset Management","atlom management"
"dataworld_256","Kaggle_4263781","0.0","0.0","0.42176470588235293","Brookfield Asset Management","classic fleet management inc."
"dataworld_256","Kaggle_4265585","0.0","0.0","0.40804597701149425","Brookfield Asset Management","pacific asset management company"
"dataworld_256","Kaggle_4270053","0.0","0.0","0.39111111111111113","Brookfield Asset Management","arias estate management"
"dataworld_256","Kaggle_4272965","0.0","0.0","0.45666666666666667","Brookfield Asset Management","d & g asset management llp"
"dataworld_256","Kaggle_4295196","0.0","0.0","0.30129032258064514","Brookfield Asset Management","jlt management assoc"
"dataworld_256","Kaggle_4348822","0.0","0.0","0.4749034749034749","Brookfield Asset Management","integrated asset management, llc"
"dataworld_256","Kaggle_4362022","0.0","0.0","0.408738548273432","Brookfield Asset Management","value architects asset management llc"
"dataworld_256","Kaggle_4363762","0.3783783783783784","0.0","0.0","Brookfield Asset Management","cottonwood asset management llc"
"dataworld_256","Kaggle_4368735","0.0","0.0","0.2900338655055636","Brookfield Asset Management","dr. lars hesse - infrastructure & data  management"
"dataworld_256","Kaggle_4403775","0.0","0.0","0.33228840125391845","Brookfield Asset Management","sagamore hill capital management"
"dataworld_256","Kaggle_4415626","0.0","0.0","0.3733333333333333","Brookfield Asset Management","white management"
"dataworld_256","Kaggle_4432988","0.0","0.0","0.3376470588235294","Brookfield Asset Management","vestmoore management inc"
"dataworld_256","Kaggle_4434091","0.0","0.0","0.443125","Brookfield Asset Management","woc asset management gmbh"
"dataworld_256","Kaggle_4449884","0.0","0.0","0.4212121212121212","Brookfield Asset Management","rockwell financial management"
"dataworld_256","Kaggle_4472623","0.0","0.0","0.3711111111111111","Brookfield Asset Management","hnm business management"
"dataworld_256","Kaggle_4483054","0.41935483870967744","0.3611111111111111","0.5496774193548387","Brookfield Asset Management","resnik asset management co., inc."
"dataworld_256","Kaggle_4485752","0.0","0.0","0.385989010989011","Brookfield Asset Management","brookfield retirement facility"
"dataworld_256","Kaggle_4485856","0.0","0.0","0.49248120300751874","Brookfield Asset Management","private office asset management"
"dataworld_256","Kaggle_4489145","0.0","0.0","0.44885916601101494","Brookfield Asset Management","lymbersky capital & asset management"
"dataworld_256","Kaggle_4515224","0.0","0.0","0.34695340501792116","Brookfield Asset Management","proactive construction management"
"dataworld_256","Kaggle_4516866","0.0","0.0","0.36352657004830913","Brookfield Asset Management","shanghai quantinv asset management co.,ltd"
"dataworld_256","Kaggle_4556390","0.0","0.0","0.2972275950999355","Brookfield Asset Management","layman's universal capital management"
"dataworld_256","Kaggle_4557502","0.0","0.0","0.44978632478632474","Brookfield Asset Management","cresmont asset management, llc"
"dataworld_256","Kaggle_4580360","0.0","0.0","0.39358703312191684","Brookfield Asset Management","lankabangla asset management company limited"
"dataworld_256","Kaggle_4596389","0.0","0.0","0.42038690476190477","Brookfield Asset Management","numiq - intellectual asset management"
"dataworld_256","Kaggle_4601632","0.0","0.0","0.4484126984126984","Brookfield Asset Management","invest4growth asset management"
"dataworld_256","Kaggle_4611108","0.0","0.0","0.483125","Brookfield Asset Management","biro asset management, llc"
"dataworld_256","Kaggle_4611526","0.0","0.0","0.37884471117779445","Brookfield Asset Management","progressive investment management"
"dataworld_256","Kaggle_4620986","0.0","0.0","0.5231250000000001","Brookfield Asset Management","muvrinu asset management"
"dataworld_256","Kaggle_4627264","0.0","0.0","0.32516611295681064","Brookfield Asset Management","possibility website management"
"dataworld_256","Kaggle_4628759","0.0","0.0","0.3353846153846154","Brookfield Asset Management","jetset lifestyle management"
"dataworld_256","Kaggle_4631338","0.0","0.0","0.38857142857142857","Brookfield Asset Management","general pest management"
"dataworld_256","Kaggle_4639130","0.0","0.0","0.3412121212121212","Brookfield Asset Management","serenity management"
"dataworld_256","Kaggle_4647210","0.0","0.0","0.47197197197197194","Brookfield Asset Management","shoreline asset management llc"
"dataworld_256","Kaggle_4661905","0.0","0.0","0.41715399610136455","Brookfield Asset Management","texas regional asset managemen"
"dataworld_256","Kaggle_4666433","0.0","0.0","0.3793793793793794","Brookfield Asset Management","reno asset management services"
"dataworld_256","Kaggle_4670892","0.0","0.0","0.43273013375295044","Brookfield Asset Management","morgan stevens asset management, llc"
"dataworld_256","Kaggle_4700921","0.0","0.0","0.28945182724252494","Brookfield Asset Management","carena construction management"
"dataworld_256","Kaggle_4708850","0.0","0.0","0.45696969696969697","Brookfield Asset Management","blue asset management gmbh"
"dataworld_256","Kaggle_4716260","0.0","0.0","0.4882478632478633","Brookfield Asset Management","sustainable asset management"
"dataworld_256","Kaggle_4718987","0.0","0.0","0.4766666666666667","Brookfield Asset Management","ef asset management jsc"
"dataworld_256","Kaggle_4732482","0.0","0.0","0.5766666666666667","Brookfield Asset Management","bills asset management"
"dataworld_256","Kaggle_4737712","0.0","0.0","0.28692411924119243","Brookfield Asset Management","asset insurance management, inc   aim insurance"
"dataworld_256","Kaggle_4740479","0.0","0.0","0.5458823529411765","Brookfield Asset Management","kbc concord asset management"
"dataworld_256","Kaggle_4745773","0.0","0.0","0.2816326530612245","Brookfield Asset Management","paramount celebrity management company"
"dataworld_256","Kaggle_4757008","0.0","0.0","0.56","Brookfield Asset Management","asset management"
"dataworld_256","Kaggle_4765762","0.0","0.0","0.3281081081081081","Brookfield Asset Management","hayle capital management"
"dataworld_256","Kaggle_4777350","0.0","0.0","0.3194813829787234","Brookfield Asset Management","harborpoint information management"
"dataworld_256","Kaggle_4785139","0.0","0.0","0.4511764705882353","Brookfield Asset Management","monaco asset management llc"
"dataworld_256","Kaggle_4789432","0.0","0.0","0.3073089700996678","Brookfield Asset Management","prime pacific global management corporation"
"dataworld_256","Kaggle_4789451","0.0","0.0","0.3746438746438747","Brookfield Asset Management","neegani investment management inc."
"dataworld_256","Kaggle_4801698","0.0","0.0","0.43493493493493496","Brookfield Asset Management","fenghuang asset management llc"
"dataworld_256","Kaggle_4801933","0.0","0.0","0.35873015873015873","Brookfield Asset Management","consultores asset management - grupo irsa"
"dataworld_256","Kaggle_4824176","0.0","0.0","0.43117647058823527","Brookfield Asset Management","avalon asset management pte ltd"
"dataworld_256","Kaggle_4829814","0.0","0.0","0.3081081081081081","Brookfield Asset Management","haven care management llc"
"dataworld_256","Kaggle_4838531","0.0","0.0","0.49117647058823527","Brookfield Asset Management","intrinsic asset management"
"dataworld_256","Kaggle_4841097","0.0","0.0","0.543125","Brookfield Asset Management","special asset management"
"dataworld_256","Kaggle_4845819","0.0","0.0","0.3942857142857143","Brookfield Asset Management","académie de management"
"dataworld_256","Kaggle_4856324","0.0","0.0","0.3288920056100982","Brookfield Asset Management","baggette & company wealth management limited"
"dataworld_256","Kaggle_4857641","0.0","0.0","0.503125","Brookfield Asset Management","close asset management (uk) limited"
"dataworld_256","Kaggle_4861604","0.0","0.0","0.3197831978319783","Brookfield Asset Management","greentrust capital management"
"dataworld_256","Kaggle_4869750","0.32558139534883723","0.2641509433962264","0.0","Brookfield Asset Management","maplefields asset and resource management limited"
"dataworld_256","Kaggle_4894345","0.0","0.0","0.2865384615384615","Brookfield Asset Management","zhong fa jun san investment management limited company"
"dataworld_256","Kaggle_4905502","0.0","0.0","0.469017094017094","Brookfield Asset Management","renaistoria asset management corporation"
"dataworld_256","Kaggle_4907062","0.0","0.0","0.41000000000000003","Brookfield Asset Management","wright management"
"dataworld_256","Kaggle_4908498","0.0","0.0","0.3012121212121212","Brookfield Asset Management","otech management, llc"
"dataworld_256","Kaggle_4924369","0.0","0.0","0.5296774193548387","Brookfield Asset Management","unique asset management limited"
"dataworld_256","Kaggle_4951621","0.0","0.0","0.425287356321839","Brookfield Asset Management","advance uranium asset management ltd"
"dataworld_256","Kaggle_4963617","0.0","0.0","0.43890977443609025","Brookfield Asset Management","bsi spain asset management s.g.i.i.c., s.a."
"dataworld_256","Kaggle_4968088","0.0","0.0","0.5258823529411765","Brookfield Asset Management","new england asset management, inc."
"dataworld_256","Kaggle_4978709","0.0","0.0","0.3490322580645161","Brookfield Asset Management","tactik management inc"
"dataworld_256","Kaggle_4981271","0.0","0.0","0.32133152173913043","Brookfield Asset Management","wasatch integrated waste management"
"dataworld_256","Kaggle_4988888","0.0","0.0","0.40047206923682144","Brookfield Asset Management","overseas asset management alliance"
"dataworld_256","Kaggle_4990839","0.0","0.0","0.4966666666666667","Brookfield Asset Management","ibs asset management b.v."
"dataworld_256","Kaggle_5010390","0.38235294117647056","0.0","0.5311764705882352","Brookfield Asset Management","belvedere asset management"
"dataworld_256","Kaggle_5023437","0.0","0.0","0.428806855636124","Brookfield Asset Management","willauer prosky willauer asset management"
"dataworld_256","Kaggle_5027148","0.0","0.0","0.3395225464190982","Brookfield Asset Management","vesteda investment management b.v."
"dataworld_256","Kaggle_5040920","0.6785714285714286","0.5428571428571428","0.7792857142857144","Brookfield Asset Management","bramfield  asset management limited"
"dataworld_256","Kaggle_5057614","0.0","0.0","0.2882313829787234","Brookfield Asset Management","eaton residences management company limited"
"dataworld_256","Kaggle_5063402","0.0","0.0","0.42586206896551726","Brookfield Asset Management","brookdale capital management, llc"
"dataworld_256","Kaggle_5087170","0.0","0.0","0.45345345345345345","Brookfield Asset Management","kamini bay asset management, llc"
"dataworld_256","Kaggle_5092500","0.0","0.0","0.3212121212121212","Brookfield Asset Management","1 model management llc"
"dataworld_256","Kaggle_5100544","0.0","0.0","0.38765182186234814","Brookfield Asset Management","furer development & management"
"dataworld_256","Kaggle_5125644","0.0","0.0","0.3169267707082833","Brookfield Asset Management","harbour hills construction management ltd."
"dataworld_256","Kaggle_5137872","0.0","0.0","0.3127629733520337","Brookfield Asset Management","grenadier close management company limited"
"dataworld_256","Kaggle_5147002","0.0","0.0","0.28751500600240093","Brookfield Asset Management","lighthouse platinum wealth management ltd"
"dataworld_256","Kaggle_5160723","0.0","0.0","0.37550607287449395","Brookfield Asset Management","hcg asset and property management"
"dataworld_256","Kaggle_5163028","0.0","0.0","0.3025","Brookfield Asset Management","jps real estate managment"
"dataworld_256","Kaggle_5171286","0.0","0.0","0.28059990324141265","Brookfield Asset Management","costansin - remote infrastructure management"
"dataworld_256","Kaggle_5178983","0.0","0.0","0.43601190476190477","Brookfield Asset Management","larsson & partners asset management ab"
"dataworld_256","Kaggle_5183122","0.0","0.0","0.28986866791744836","Brookfield Asset Management","mobius capital management llc"
"dataworld_256","Kaggle_5192187","0.0","0.0","0.5511764705882353","Brookfield Asset Management","stockdale asset management limited"
"dataworld_256","Kaggle_5204303","0.0","0.0","0.35113540790580317","Brookfield Asset Management","anh thomas investment & management"
"dataworld_256","Kaggle_5211500","0.0","0.0","0.3383017163504969","Brookfield Asset Management","freshpress digital management"
"dataworld_256","Kaggle_5216741","0.0","0.0","0.5696774193548387","Brookfield Asset Management","riedel asset management limited"
"dataworld_256","Kaggle_5244235","0.0","0.0","0.5521212121212121","Brookfield Asset Management","superfund asset management ag"
"dataworld_256","Kaggle_5246949","0.0","0.0","0.5733333333333333","Brookfield Asset Management","bryant asset management"
"dataworld_256","Kaggle_5247144","0.0","0.0","0.29512820512820515","Brookfield Asset Management","aarya consultants & event management services"
"dataworld_256","Kaggle_5259091","0.0","0.0","0.3742857142857143","Brookfield Asset Management","bell wealth management"
"dataworld_257","Kaggle_5052842","0.0","0.0","0.3177083333333333","Anadarko Petroleum","claridge petroleum company limited"
"dataworld_25","Kaggle_3845462","0.0","0.0","0.32352941176470584","Allianz","alliance solutions"
"dataworld_268","Kaggle_3567474","0.0","0.0","0.4576719576719577","China Pacific Insurance","clinard insurance group"
"dataworld_268","Kaggle_3611915","0.0","0.0","0.2853658536585366","China Pacific Insurance","first american insurance services, inc."
"dataworld_268","Kaggle_3995794","0.0","0.0","0.315550041356493","China Pacific Insurance","credit agricole creditor insurance"
"dataworld_268","Kaggle_3997587","0.0","0.0","0.367965367965368","China Pacific Insurance","joiner sigler insurance"
"dataworld_268","Kaggle_4076352","0.0","0.0","0.4391891891891892","China Pacific Insurance","evergreen pacific insurance company"
"dataworld_268","Kaggle_4106640","0.0","0.0","0.43452380952380953","China Pacific Insurance","capital group insurance"
"dataworld_268","Kaggle_4219952","0.0","0.0","0.3983957219251336","China Pacific Insurance","ethio american insurance"
"dataworld_268","Kaggle_4376673","0.0","0.0","0.40773809523809523","China Pacific Insurance","vance insurance"
"dataworld_268","Kaggle_4601766","0.0","0.0","0.29107276819204797","China Pacific Insurance","pioneer american insurance company"
"dataworld_268","Kaggle_4737712","0.0","0.0","0.279810298102981","China Pacific Insurance","asset insurance management, inc   aim insurance"
"dataworld_268","Kaggle_4793484","0.2413793103448276","0.2413793103448276","0.38259441707717573","China Pacific Insurance","stirling insurance"
"dataworld_268","Kaggle_4882458","0.0","0.0","0.4017763845350052","China Pacific Insurance","pacific insurance conference (pic)"
"dataworld_268","Kaggle_4978724","0.0","0.0","0.30519480519480524","China Pacific Insurance","china first restaurant"
"dataworld_268","Kaggle_4978725","0.0","0.0","0.28431372549019607","China Pacific Insurance","anacapa insurance services"
"dataworld_268","Kaggle_5010394","0.0","0.0","0.37480798771121354","China Pacific Insurance","munn and perkins insurance inc."
"dataworld_268","Kaggle_5138090","0.0","0.0","0.29985119047619047","China Pacific Insurance","landmark insurance group, llc."
"dataworld_268","Kaggle_5141545","0.0","0.0","0.4199134199134199","China Pacific Insurance","ec insurance"
"dataworld_26","Kaggle_3539217","0.0","0.0","0.5733333333333334","Sinopec-China Petroleum","bp petrochina petroleum co. ltd."
"dataworld_26","Kaggle_4751775","0.0","0.0","0.46326836581709147","Sinopec-China Petroleum","sinopec international petroleum service corp"
"dataworld_270","Kaggle_3467323","0.0","0.0","0.7042606516290727","China Communications Construction","fabrina construction"
"dataworld_270","Kaggle_3502672","0.0","0.0","0.43040293040293043","China Communications Construction","jge construction mgt llc"
"dataworld_270","Kaggle_3525099","0.0","0.0","0.43973214285714285","China Communications Construction","escarpita construction company inc"
"dataworld_270","Kaggle_3527802","0.0","0.32432432432432434","0.0","China Communications Construction","redden communications, inc."
"dataworld_270","Kaggle_3536754","0.0","0.0","0.2916224814422057","China Communications Construction","maa bhagwati engineering and construction private limited"
"dataworld_270","Kaggle_3538388","0.0","0.0","0.3182773109243697","China Communications Construction","chaman consulting"
"dataworld_270","Kaggle_3542324","0.0","0.0","0.49516908212560384","China Communications Construction","t.q.s. construction llc"
"dataworld_270","Kaggle_3567492","0.0","0.3783783783783784","0.0","China Communications Construction","communication connections ltd"
"dataworld_270","Kaggle_3583386","0.0","0.3939393939393939","0.0","China Communications Construction","elisco communications"
"dataworld_270","Kaggle_3592334","0.0","0.0","0.3724137931034483","China Communications Construction","mab construction systems, llc"
"dataworld_270","Kaggle_3603591","0.0","0.0","0.3476890756302521","China Communications Construction","connect nutrition"
"dataworld_270","Kaggle_3606543","0.0","0.0","0.2922201138519924","China Communications Construction","construction consultancy services"
"dataworld_270","Kaggle_3622343","0.0","0.0","0.3324372759856631","China Communications Construction","r e butler construction & development ltd"
"dataworld_270","Kaggle_3629702","0.0","0.0","0.33986175115207373","China Communications Construction","bam construction & consulting, llc"
"dataworld_270","Kaggle_3629747","0.0","0.0","0.38038793103448276","China Communications Construction","j.b. gibbs & son construction company, inc."
"dataworld_270","Kaggle_3635708","0.0","0.0","0.37119675456389456","China Communications Construction","red knot construction management inc."
"dataworld_270","Kaggle_3645680","0.0","0.0","0.6617647058823529","China Communications Construction","dhi construction"
"dataworld_270","Kaggle_3673412","0.0","0.0","0.28256302521008403","China Communications Construction","int contractors ltd"
"dataworld_270","Kaggle_3711247","0.0","0.0","0.4568965517241379","China Communications Construction","tona construction & management"
"dataworld_270","Kaggle_3730132","0.0","0.0","0.3017429193899782","China Communications Construction","dain consulting"
"dataworld_270","Kaggle_3730143","0.0","0.0","0.4340277777777778","China Communications Construction","cunnane & donaghey construction"
"dataworld_270","Kaggle_3739448","0.0","0.0","0.49665551839464883","China Communications Construction","new creation construction"
"dataworld_270","Kaggle_3743494","0.0","0.0","0.478021978021978","China Communications Construction","asset construction hire"
"dataworld_270","Kaggle_3750029","0.0","0.0","0.44827586206896547","China Communications Construction","callista construction solutions"
"dataworld_270","Kaggle_3752704","0.0","0.0","0.35411764705882354","China Communications Construction","hia consulting ltd"
"dataworld_270","Kaggle_3784682","0.0","0.0","0.5295238095238095","China Communications Construction","elles de la construction"
"dataworld_270","Kaggle_3817976","0.0","0.0","0.3136474908200734","China Communications Construction","proficio engineering & construction private limited"
"dataworld_270","Kaggle_3819844","0.0","0.3111111111111111","0.0","China Communications Construction","knd communication, events & consultancy"
"dataworld_270","Kaggle_3848792","0.0","0.0","0.43944099378881984","China Communications Construction","flores steel construction"
"dataworld_270","Kaggle_3860232","0.0","0.0","0.34808946877912395","China Communications Construction","construction instruction productions, llc"
"dataworld_270","Kaggle_3860777","0.0","0.0","0.376117496807152","China Communications Construction","burt construction and renovations"
"dataworld_270","Kaggle_3863169","0.0","0.0","0.36469534050179214","China Communications Construction","hyundai construction equipment pvt ltd"
"dataworld_270","Kaggle_3863250","0.0","0.0","0.33826013513513514","China Communications Construction","manlimeli construction & engineering"
"dataworld_270","Kaggle_3869579","0.0","0.0","0.3163082437275986","China Communications Construction","gri construction engineering co.,ltd"
"dataworld_270","Kaggle_3873106","0.0","0.0","0.30666666666666664","China Communications Construction","construction labor research"
"dataworld_270","Kaggle_3875141","0.0","0.0","0.37931034482758624","China Communications Construction","don krueger, krueger construction"
"dataworld_270","Kaggle_3888437","0.0","0.0","0.3442760942760943","China Communications Construction","construction léon de mone inc."
"dataworld_270","Kaggle_3908252","0.0","0.0","0.592391304347826","China Communications Construction","bc rincon construction, inc."
"dataworld_270","Kaggle_3912357","0.0","0.0","0.40796703296703296","China Communications Construction","s. ca. construction consultants, inc."
"dataworld_270","Kaggle_3925432","0.0","0.0","0.46370370370370373","China Communications Construction","astra construction services limited"
"dataworld_270","Kaggle_3932741","0.0","0.0","0.2984749455337691","China Communications Construction","dental connections"
"dataworld_270","Kaggle_3948015","0.6842105263157895","0.0","0.8126934984520124","China Communications Construction","chana construction limited"
"dataworld_270","Kaggle_3966947","0.0","0.0","0.29605263157894735","China Communications Construction","aspire construction & real estate consulting"
"dataworld_270","Kaggle_3996273","0.0","0.0","0.3272058823529412","China Communications Construction","2ia consulting"
"dataworld_270","Kaggle_4001759","0.631578947368421","0.0","0.0","China Communications Construction","arna construction"
"dataworld_270","Kaggle_4011628","0.0","0.0","0.34598214285714285","China Communications Construction","tom goemaat construction consulting"
"dataworld_270","Kaggle_4047903","0.0","0.0","0.3825075075075075","China Communications Construction","gma architects / arco national construction"
"dataworld_270","Kaggle_4051701","0.0","0.0","0.4973474801061008","China Communications Construction","noah industrial construction"
"dataworld_270","Kaggle_4079538","0.0","0.0","0.29084967320261434","China Communications Construction","measa consulting"
"dataworld_270","Kaggle_4096844","0.0","0.0","0.30316742081447967","China Communications Construction","cif consulting"
"dataworld_270","Kaggle_4106670","0.0","0.0","0.4025764895330113","China Communications Construction","pdm construction services limited"
"dataworld_270","Kaggle_4117128","0.0","0.0","0.35388513513513514","China Communications Construction","london builders - artdom construction ltd"
"dataworld_270","Kaggle_4123020","0.0","0.4318181818181818","0.0","China Communications Construction","meridian communications and construction, inc."
"dataworld_270","Kaggle_4130553","0.0","0.0","0.7301587301587301","China Communications Construction","chi-mar construction"
"dataworld_270","Kaggle_4146330","0.0","0.0","0.3193815987933635","China Communications Construction","advanced construction engineering (ace)"
"dataworld_270","Kaggle_4207355","0.0","0.0","0.38083735909822863","China Communications Construction","j k construction (south east) limited"
"dataworld_270","Kaggle_4213078","0.37037037037037035","0.0","0.5260942760942762","China Communications Construction","black & white construction ltd"
"dataworld_270","Kaggle_4215919","0.0","0.0","0.4305210918114144","China Communications Construction","spanish group for lean construction"
"dataworld_270","Kaggle_4219004","0.0","0.0","0.31450577663671375","China Communications Construction","national assocation of construction contractors"
"dataworld_270","Kaggle_4226430","0.0","0.0","0.3046757164404223","China Communications Construction","nutech construction chemicals company ltd."
"dataworld_270","Kaggle_4240322","0.0","0.0","0.3437001594896332","China Communications Construction","alanyahomes real estate &construction"
"dataworld_270","Kaggle_4316620","0.0","0.0","0.37723214285714285","China Communications Construction","evergreen national construction, llc"
"dataworld_270","Kaggle_4316728","0.0","0.0","0.3696551724137931","China Communications Construction","a construction company - india"
"dataworld_270","Kaggle_4331045","0.0","0.0","0.34647550776583036","China Communications Construction","les constructions luc loiselle inc."
"dataworld_270","Kaggle_4386607","0.0","0.0","0.7694444444444444","China Communications Construction","cerina construction inc."
"dataworld_270","Kaggle_4388528","0.0","0.0","0.561624649859944","China Communications Construction","deol constructions"
"dataworld_270","Kaggle_4402347","0.0","0.0","0.44324712643678166","China Communications Construction","quality first construction"
"dataworld_270","Kaggle_4415612","0.0","0.0","0.6291666666666667","China Communications Construction","schifano construction corp"
"dataworld_270","Kaggle_4470753","0.0","0.0","0.4733893557422969","China Communications Construction","construction code sa"
"dataworld_270","Kaggle_4472714","0.0","0.0","0.28587962962962965","China Communications Construction","construction maintenance plus"
"dataworld_270","Kaggle_4481205","0.0","0.0","0.5217391304347826","China Communications Construction","t3 solutions construction"
"dataworld_270","Kaggle_4481359","0.0","0.0","0.3455008488964346","China Communications Construction","clearflo pools, inc. and clearflo pools construction"
"dataworld_270","Kaggle_4511602","0.0","0.0","0.38082437275985664","China Communications Construction","anchorage construction company pte ltd"
"dataworld_270","Kaggle_4517610","0.0","0.0","0.2831142568250758","China Communications Construction","encon engineering construction services private limited"
"dataworld_270","Kaggle_4536814","0.0","0.0","0.6674641148325359","China Communications Construction","houchin construction"
"dataworld_270","Kaggle_4552621","0.0","0.0","0.31529411764705884","China Communications Construction","china marketing corp"
"dataworld_270","Kaggle_4565951","0.0","0.34210526315789475","0.0","China Communications Construction","tradeopolis communications"
"dataworld_270","Kaggle_4572660","0.0","0.0","0.31734417344173443","China Communications Construction","shanghai landscape architecture construction co. ltd."
"dataworld_270","Kaggle_4586351","0.0","0.0","0.35139860139860146","China Communications Construction","constructive mediations inc."
"dataworld_270","Kaggle_4625301","0.0","0.0","0.7012383900928792","China Communications Construction","cma construction"
"dataworld_270","Kaggle_4625590","0.0","0.0","0.4575866188769414","China Communications Construction","coast industrial construction"
"dataworld_270","Kaggle_4626820","0.0","0.0","0.2909199522102748","China Communications Construction","construction in indian country"
"dataworld_270","Kaggle_4626854","0.0","0.0","0.4525641025641025","China Communications Construction","new idea construction company"
"dataworld_270","Kaggle_4661935","0.0","0.0","0.3182471264367816","China Communications Construction","construction office online"
"dataworld_270","Kaggle_4677842","0.0","0.0","0.5854341736694677","China Communications Construction","ch construction llc"
"dataworld_270","Kaggle_4694286","0.0","0.0","0.6439393939393939","China Communications Construction","connah construction ltd"
"dataworld_270","Kaggle_4700921","0.0","0.0","0.46140552995391704","China Communications Construction","carena construction management"
"dataworld_270","Kaggle_4704277","0.0","0.0","0.6764705882352942","China Communications Construction","c5 construction"
"dataworld_270","Kaggle_4708828","0.0","0.0","0.6507936507936508","China Communications Construction","brita constructions"
"dataworld_270","Kaggle_4710974","0.0","0.0","0.2848484848484849","China Communications Construction","construction consulting services limited"
"dataworld_270","Kaggle_4724604","0.0","0.0","0.4324137931034483","China Communications Construction","obermiller construction svc"
"dataworld_270","Kaggle_4733929","0.0","0.0","0.7745098039215685","China Communications Construction","cna construction"
"dataworld_270","Kaggle_4737991","0.0","0.0","0.39699074074074076","China Communications Construction","limitless design & construction, inc."
"dataworld_270","Kaggle_4746550","0.0","0.0","0.3263116057233704","China Communications Construction","monument construction and development llc"
"dataworld_270","Kaggle_4762407","0.0","0.0","0.5572755417956656","China Communications Construction","construction ai"
"dataworld_270","Kaggle_4765164","0.0","0.288135593220339","0.0","China Communications Construction","china chemical engineering second construction corporation"
"dataworld_270","Kaggle_4769102","0.0","0.0","0.2947232947232947","China Communications Construction","apex earth works (construction engineering)"
"dataworld_270","Kaggle_4781688","0.0","0.0","0.36441532258064513","China Communications Construction","evolution construction consultants ltd"
"dataworld_270","Kaggle_4786489","0.0","0.0","0.4217171717171717","China Communications Construction","construction search group"
"dataworld_270","Kaggle_4792117","0.0","0.0","0.4056795131845842","China Communications Construction","coastal electrical construction"
"dataworld_270","Kaggle_4792596","0.2708333333333333","0.0","0.0","China Communications Construction","the sixth construction company ltd. of china national chemical engineering corp."
"dataworld_270","Kaggle_4793527","0.0","0.0","0.46898263027295284","China Communications Construction","collins general construction"
